,NAME,state,place,PCT023003,PCT023001,% White
24670,"Glasco CDP, New York",36,29014,1948,2099,0.928060981
24671,"Glen Park village, New York",36,29322,486,502,0.96812749
24672,"Glen Aubrey CDP, New York",36,29058,472,485,0.973195876
24673,"Glen Cove city, New York",36,29113,20006,26964,0.741952233
24674,"Glen Head CDP, New York",36,29245,4312,4697,0.918032787
24675,"Glens Falls city, New York",36,29333,13916,14700,0.946666667
24676,"Glens Falls North CDP, New York",36,29338,8090,8443,0.958190217
24677,"Glenwood Landing CDP, New York",36,29421,3509,3779,0.928552527
24678,"Gloversville city, New York",36,29443,14635,15665,0.934248324
24679,"Golden's Bridge CDP, New York",36,29476,1511,1630,0.926993865
24680,"Gordon Heights CDP, New York",36,29509,1162,4042,0.287481445
24681,"Gowanda village, New York",36,29630,2454,2709,0.905869324
24682,"Gorham CDP, New York",36,29520,598,617,0.969205835
24683,"Goshen village, New York",36,29542,4611,5454,0.845434543
24684,"Gouverneur village, New York",36,29597,3764,3949,0.953152697
24685,"Great Bend CDP, New York",36,30136,775,843,0.919335706
24686,"Grand View-on-Hudson village, New York",36,29872,260,285,0.912280702
24687,"Bogue town, North Carolina",37,6740,635,684,0.928362573
24688,"Boiling Spring Lakes city, North Carolina",37,6760,4941,5372,0.919769173
24689,"Boiling Springs town, North Carolina",37,6800,4001,4647,0.860985582
24690,"Bolivia town, North Carolina",37,6820,127,143,0.888111888
24691,"Bolton town, North Carolina",37,6860,163,691,0.235890014
24692,"Bostic town, North Carolina",37,7220,358,386,0.92746114
24693,"Bonnetsville CDP, North Carolina",37,6980,209,443,0.471783296
24694,"Boone town, North Carolina",37,7080,15746,17122,0.919635557
24695,"Boonville town, North Carolina",37,7140,1119,1222,0.915711948
24696,"Bowmore CDP, North Carolina",37,7400,20,103,0.194174757
24697,"Brevard city, North Carolina",37,7720,6339,7609,0.833092391
24698,"Brices Creek CDP, North Carolina",37,7765,2726,3073,0.887081028
24699,"Bridgeton town, North Carolina",37,7860,370,454,0.814977974
24700,"Broad Creek CDP, North Carolina",37,8040,2158,2334,0.924592973
24701,"Broadway town, North Carolina",37,8080,969,1229,0.788445891
24702,"Brogden CDP, North Carolina",37,8110,892,2633,0.33877706
24703,"Buies Creek CDP, North Carolina",37,8760,2303,2942,0.782800816
24704,"Brookford town, North Carolina",37,8140,330,382,0.863874346
24705,"Brunswick town, North Carolina",37,8420,387,1119,0.345844504
24706,"Bryson City town, North Carolina",37,8480,1275,1424,0.895365169
24707,"Bunn town, North Carolina",37,8860,229,344,0.665697674
24708,"Bunnlevel CDP, North Carolina",37,8880,278,552,0.503623188
24709,"Burgaw town, North Carolina",37,8960,2084,3872,0.53822314
24710,"Burlington city, North Carolina",37,9060,28760,49963,0.575625963
24711,"Burnsville town, North Carolina",37,9140,1551,1693,0.916125222
24712,"Butner town, North Carolina",37,9360,4516,7591,0.594915031
24713,"Calabash town, North Carolina",37,9540,1542,1786,0.863381859
24714,"Butters CDP, North Carolina",37,9380,275,294,0.93537415
24715,"Buxton CDP, North Carolina",37,9400,1205,1273,0.946582875
24716,"Cajah's Mountain town, North Carolina",37,9530,2696,2823,0.955012398
24717,"Calypso town, North Carolina",37,9760,295,538,0.548327138
24718,"Camden CDP, North Carolina",37,9780,505,599,0.843071786
24719,"Cameron town, North Carolina",37,9800,203,285,0.712280702
24720,"Demorest city, Georgia",13,22304,1607,1823,0.881513988
24721,"Denton city, Georgia",13,22388,196,250,0.784
24722,"Dock Junction CDP, Georgia",13,23200,4727,7721,0.612226396
24723,"Eustis city, Florida",12,21350,13893,18558,0.74862593
24724,"De Soto city, Georgia",13,22472,58,195,0.297435897
24725,"Dewy Rose CDP, Georgia",13,22724,107,154,0.694805195
24726,"Dexter town, Georgia",13,22752,415,575,0.72173913
24727,"Dillard city, Georgia",13,22976,310,339,0.914454277
24728,"Doerun city, Georgia",13,23284,404,774,0.521963824
24729,"Donalsonville city, Georgia",13,23368,924,2650,0.348679245
24730,"Dooling town, Georgia",13,23480,36,154,0.233766234
24731,"Doraville city, Georgia",13,23536,3664,8330,0.439855942
24732,"Douglas city, Georgia",13,23872,4819,11589,0.415825352
24733,"Dudley city, Georgia",13,24488,474,571,0.830122592
24734,"Douglasville city, Georgia",13,23900,11144,30961,0.359936695
24735,"Druid Hills CDP, Georgia",13,24264,11404,14568,0.782811642
24736,"Dublin city, Georgia",13,24376,6171,16201,0.380902413
24737,"Duluth city, Georgia",13,24600,12949,26600,0.486804511
24738,"Dunwoody city, Georgia",13,24768,32287,46267,0.697840794
24739,"Du Pont town, Georgia",13,24796,70,120,0.583333333
24740,"Dutch Island CDP, Georgia",13,24876,1185,1257,0.942720764
24741,"Eagle Grove CDP, Georgia",13,24964,147,164,0.896341463
24742,"Clermont town, Georgia",13,16796,845,875,0.965714286
24743,"East Dublin city, Georgia",13,25300,1062,2441,0.435067595
24744,"East Ellijay city, Georgia",13,25356,410,546,0.750915751
24745,"East Point city, Georgia",13,25720,5437,33712,0.161277883
24746,"East Newnan CDP, Georgia",13,25692,705,1321,0.533686601
24747,"East Griffin CDP, Georgia",13,25440,989,1451,0.681598897
24748,"Eastman city, Georgia",13,25552,2917,4962,0.587867795
24749,"Eatonton city, Georgia",13,26084,2250,6480,0.347222222
24750,"Edge Hill city, Georgia",13,26224,24,24,1
24751,"Edison city, Georgia",13,26448,476,1531,0.310907903
24752,"Elberton city, Georgia",13,26616,2359,4653,0.506984741
24753,"Ellaville city, Georgia",13,26980,1073,1812,0.592163355
24754,"Ellenton town, Georgia",13,27008,209,281,0.743772242
24755,"Enigma town, Georgia",13,27596,1040,1278,0.813771518
24756,"Ellijay city, Georgia",13,27092,1219,1619,0.75293391
24757,"Emerson city, Georgia",13,27344,1230,1470,0.836734694
24758,"Empire CDP, Georgia",13,27512,328,393,0.834605598
24759,"Ephesus city, Georgia",13,27708,406,427,0.950819672
24760,"Epworth CDP, Georgia",13,27736,473,480,0.985416667
24761,"Eton city, Georgia",13,27932,667,910,0.732967033
24762,"Euharlee city, Georgia",13,27988,3491,4136,0.844052224
24763,"Evans CDP, Georgia",13,28044,23180,29011,0.799007273
24764,"Experiment CDP, Georgia",13,28296,1273,2894,0.439875605
24765,"Fairview CDP, Georgia",13,28632,6285,6769,0.928497562
24766,"Fairburn city, Georgia",13,28380,2603,12950,0.201003861
24767,"Fairmount city, Georgia",13,28492,680,720,0.944444444
24768,"Fair Oaks CDP, Georgia",13,28520,4107,8225,0.499331307
24769,"Fargo city, Georgia",13,28744,243,321,0.757009346
24770,"Fayetteville city, Georgia",13,28968,8762,15945,0.549513954
24771,"Fitzgerald city, Georgia",13,29528,3911,9053,0.432011488
24772,"Flemington city, Georgia",13,30088,279,743,0.375504711
24773,"Beach Park village, Illinois",17,4303,9398,13638,0.689103974
24774,"Batchtown village, Illinois",17,4117,214,214,1
24775,"Baylis village, Illinois",17,4247,204,205,0.995121951
24776,"Beardstown city, Illinois",17,4351,4576,6123,0.747346072
24777,"Beason CDP, Illinois",17,4403,186,189,0.984126984
24778,"Beaverville village, Illinois",17,4507,352,362,0.972375691
24779,"Beckemeyer village, Illinois",17,4533,1015,1040,0.975961538
24780,"Bedford Park village, Illinois",17,4572,486,580,0.837931034
24781,"Belle Prairie City town, Illinois",17,4793,54,54,1
24782,"Bath village, Illinois",17,4156,333,333,1
24783,"Beecher village, Illinois",17,4585,4082,4359,0.936453315
24784,"Beecher City village, Illinois",17,4598,457,463,0.987041037
24785,"Belgium village, Illinois",17,4689,392,404,0.97029703
24786,"Belknap village, Illinois",17,4715,101,104,0.971153846
24787,"Belle Rive village, Illinois",17,4806,351,361,0.972299169
24788,"Dryville CDP, Pennsylvania",42,20096,389,398,0.977386935
24789,"Drexel Hill CDP, Pennsylvania",42,19920,23988,28043,0.855400635
24790,"Driftwood borough, Pennsylvania",42,19976,63,67,0.940298507
24791,"Dry Tavern CDP, Pennsylvania",42,20080,682,697,0.978479197
24792,"Dublin borough, Pennsylvania",42,20104,1952,2158,0.904541242
24793,"DuBois city, Pennsylvania",42,20136,7557,7794,0.969591994
24794,"Duboistown borough, Pennsylvania",42,20144,1189,1205,0.986721992
24795,"Dudley borough, Pennsylvania",42,20152,183,184,0.994565217
24796,"Dunbar borough, Pennsylvania",42,20216,1023,1042,0.981765835
24797,"Duncannon borough, Pennsylvania",42,20240,1480,1522,0.972404731
24798,"Dunmore borough, Pennsylvania",42,20352,13386,14057,0.952265775
24799,"Duncansville borough, Pennsylvania",42,20248,1207,1233,0.97891322
24800,"Dunlevy borough, Pennsylvania",42,20328,372,381,0.976377953
24801,"Dunlo CDP, Pennsylvania",42,20336,339,342,0.99122807
24802,"Dunnstown CDP, Pennsylvania",42,20416,1339,1360,0.984558824
24803,"Dupont borough, Pennsylvania",42,20424,2653,2711,0.978605681
24804,"Duquesne city, Pennsylvania",42,20432,2204,5565,0.396046721
24805,"Duryea borough, Pennsylvania",42,20512,4809,4917,0.978035387
24806,"Dushore borough, Pennsylvania",42,20528,601,608,0.988486842
24807,"Eagle Lake CDP, Pennsylvania",42,20634,12,12,1
24808,"Eagles Mere borough, Pennsylvania",42,20648,119,120,0.991666667
24809,"Prospect Park CDP, Pennsylvania",42,62784,326,327,0.996941896
24810,"Prospect Park borough, Pennsylvania",42,62792,5977,6454,0.926092346
24811,"Punxsutawney borough, Pennsylvania",42,62920,5772,5962,0.968131499
24812,"Quakertown borough, Pennsylvania",42,63048,8135,8979,0.906002896
24813,"Eagleview CDP, Pennsylvania",42,20662,1559,1644,0.948296837
24814,"Eagleville CDP (Centre County), Pennsylvania",42,20664,322,324,0.99382716
24815,"Pymatuning Central CDP, Pennsylvania",42,63009,2242,2269,0.988100485
24816,"Pymatuning North CDP, Pennsylvania",42,63011,305,311,0.980707395
24817,"Pymatuning South CDP, Pennsylvania",42,63013,472,479,0.985386221
24818,"Quarryville borough, Pennsylvania",42,63064,2425,2576,0.941381988
24819,"Queens Gate CDP, Pennsylvania",42,63116,1170,1464,0.799180328
24820,"Quentin CDP, Pennsylvania",42,63160,574,594,0.966329966
24821,"Railroad borough, Pennsylvania",42,63288,272,278,0.978417266
24822,"Rainsburg borough, Pennsylvania",42,63312,128,133,0.962406015
24823,"Ramblewood CDP, Pennsylvania",42,63349,821,849,0.967020024
24824,"Raubsville CDP, Pennsylvania",42,63488,979,1088,0.899816176
24825,"Ramey borough, Pennsylvania",42,63360,451,451,1
24826,"Rankin borough, Pennsylvania",42,63408,383,2122,0.180490104
24827,"Ranshaw CDP, Pennsylvania",42,63416,502,510,0.984313725
24828,"Rauchtown CDP, Pennsylvania",42,63496,719,726,0.990358127
24829,"Ravine CDP, Pennsylvania",42,63536,646,662,0.975830816
24830,"Red Hill borough, Pennsylvania",42,63808,2297,2383,0.963911037
24831,"Reading city, Pennsylvania",42,63624,42617,88082,0.483833246
24832,"Reamstown CDP, Pennsylvania",42,63664,3223,3361,0.958940791
24833,"Rebersburg CDP, Pennsylvania",42,63688,483,494,0.977732794
24834,"Red Lion borough, Pennsylvania",42,63840,6075,6373,0.953240232
24835,"Reiffton CDP, Pennsylvania",42,64072,3773,4178,0.903063667
24836,"Reedsville CDP, Pennsylvania",42,63976,634,641,0.989079563
24837,"Refton CDP, Pennsylvania",42,64032,297,298,0.996644295
24838,"Rehrersburg CDP, Pennsylvania",42,64056,284,319,0.890282132
24839,"Reinerton CDP, Pennsylvania",42,64104,406,424,0.95754717
24840,"Reinholds CDP, Pennsylvania",42,64112,1706,1803,0.946200776
24841,"Rennerdale CDP, Pennsylvania",42,64184,1131,1150,0.983478261
24842,"Renningers CDP, Pennsylvania",42,64188,524,574,0.912891986
24843,"Renovo borough, Pennsylvania",42,64200,1202,1228,0.978827362
24844,"Republic CDP, Pennsylvania",42,64224,1008,1096,0.919708029
24845,"Revloc CDP, Pennsylvania",42,64288,552,570,0.968421053
24846,"Rheems CDP, Pennsylvania",42,64392,1553,1598,0.9718398
24847,"Rew CDP, Pennsylvania",42,64296,198,199,0.994974874
24848,"Reynolds Heights CDP, Pennsylvania",42,64368,1989,2061,0.965065502
24849,"Reynoldsville borough, Pennsylvania",42,64376,2715,2759,0.984052193
24850,"Rices Landing borough, Pennsylvania",42,64432,452,463,0.976241901
24851,"Riceville CDP, Pennsylvania",42,64440,68,68,1
24852,"Swan city, Iowa",19,76665,67,72,0.930555556
24853,"Swisher city, Iowa",19,76890,860,879,0.978384528
24854,"Tabor city, Iowa",19,76935,1024,1040,0.984615385
24855,"Tama city, Iowa",19,77115,2255,2877,0.783802572
24856,"Templeton city, Iowa",19,77340,357,362,0.986187845
24857,"Tennant city, Iowa",19,77430,68,68,1
24858,"Terril city, Iowa",19,77520,348,367,0.948228883
24859,"Thornburg city, Iowa",19,77835,67,67,1
24860,"Thayer city, Iowa",19,77565,59,59,1
24861,"Thompson city, Iowa",19,77745,490,502,0.976095618
24862,"Thor city, Iowa",19,77790,179,186,0.962365591
24863,"Thornton city, Iowa",19,77880,416,422,0.985781991
24864,"Thurman city, Iowa",19,77970,223,229,0.973799127
24865,"Tiffin city, Iowa",19,78060,1792,1947,0.920390344
24866,"Tingley city, Iowa",19,78195,184,184,1
24867,"Tipton city, Iowa",19,78285,3154,3221,0.979199007
24868,"Titonka city, Iowa",19,78330,470,476,0.987394958
24869,"Clinton city, Kentucky",21,15742,1013,1388,0.729827089
24870,"Cloverport city, Kentucky",21,15904,1114,1152,0.967013889
24871,"Coal Run Village city, Kentucky",21,16110,1636,1706,0.958968347
24872,"Coldiron CDP, Kentucky",21,16354,221,223,0.99103139
24873,"Cold Spring city, Kentucky",21,16372,5708,5912,0.965493911
24874,"Coldstream city, Kentucky",21,16395,686,1100,0.623636364
24875,"Columbia city, Kentucky",21,16750,3952,4452,0.887690925
24876,"Columbus city, Kentucky",21,16768,128,170,0.752941176
24877,"Covington city, Kentucky",21,17848,33323,40640,0.819955709
24878,"Concord city, Kentucky",21,16894,35,35,1
24879,"Corbin city, Kentucky",21,17362,7115,7304,0.974123768
24880,"Corinth city, Kentucky",21,17434,220,232,0.948275862
24881,"Corydon city, Kentucky",21,17686,631,720,0.876388889
24882,"Crab Orchard city, Kentucky",21,17956,799,841,0.950059453
24883,"Crayne CDP, Kentucky",21,18190,172,173,0.994219653
24884,"Creekside city, Kentucky",21,18270,267,305,0.875409836
24885,"Crescent Springs city, Kentucky",21,18352,3319,3801,0.873191265
24886,"Crestview city, Kentucky",21,18424,470,475,0.989473684
24887,"Crofton city, Kentucky",21,18658,648,749,0.865153538
24888,"Crestview Hills city, Kentucky",21,18442,3007,3148,0.955209657
24889,"Crestwood city, Kentucky",21,18496,4052,4531,0.894283823
24890,"Crittenden city, Kentucky",21,18568,3688,3815,0.966710354
24891,"Crossgate city, Kentucky",21,18766,208,225,0.924444444
24892,"Cumberland city, Kentucky",21,19108,2126,2237,0.950379973
24893,"Cynthiana city, Kentucky",21,19432,5925,6402,0.925492034
24894,"Danville city, Kentucky",21,19882,13487,16218,0.831606857
24895,"Dawson Springs city, Kentucky",21,20224,2690,2764,0.973227207
24896,"Dayton city, Kentucky",21,20350,5164,5338,0.967403522
24897,"Doe Valley CDP, Kentucky",21,21844,1836,1931,0.950802693
24898,"Diablock CDP, Kentucky",21,21358,439,453,0.969094923
24899,"Dexter CDP, Kentucky",21,21322,271,277,0.97833935
24900,"Dixon city, Kentucky",21,21682,728,786,0.926208651
24901,"Douglass Hills city, Kentucky",21,22204,4693,5484,0.855762217
24902,"Dover city, Kentucky",21,22222,241,252,0.956349206
24903,"Drakesboro city, Kentucky",21,22348,467,515,0.906796117
24904,"Druid Hills city, Kentucky",21,22474,308,308,1
24905,"Dry Ridge city, Kentucky",21,22582,2097,2191,0.957097216
24906,"Dunmor CDP, Kentucky",21,23000,317,317,1
24907,"Dwale CDP, Kentucky",21,23104,312,329,0.948328267
24908,"Dycusburg city, Kentucky",21,23140,26,26,1
24909,"Edgewood city, Kentucky",21,23932,8323,8575,0.970612245
24910,"Earlington city, Kentucky",21,23230,1046,1413,0.740268931
24911,"East Bernstadt CDP, Kentucky",21,23284,689,716,0.962290503
24912,"Eddyville city, Kentucky",21,23824,2138,2554,0.837118246
24913,"Edmonton city, Kentucky",21,23968,1534,1595,0.961755486
24914,"Ekron city, Kentucky",21,24094,117,135,0.866666667
24915,"Elizabethtown city, Kentucky",21,24274,22952,28531,0.804458309
24916,"Elizaville CDP, Kentucky",21,24292,181,181,1
24917,"Elk Creek CDP, Kentucky",21,24346,1472,1539,0.956465237
24918,"Elkhorn City city, Kentucky",21,24382,972,982,0.989816701
24919,"Emlyn CDP, Kentucky",21,24922,421,427,0.985948478
24920,"Elkton city, Kentucky",21,24400,1656,2062,0.803103783
24921,"Rocky Ridge town, Utah",49,64590,725,733,0.989085948
24922,"Roosevelt city, Utah",49,64670,4977,6046,0.823188885
24923,"Salem city, Utah",49,65770,6197,6423,0.96481395
24924,"Roy city, Utah",49,65110,32095,36884,0.870160503
24925,"Rush Valley town, Utah",49,65240,432,447,0.966442953
24926,"St. George city, Utah",49,65330,63565,72897,0.871983758
24927,"Salina city, Utah",49,65880,2340,2489,0.940136601
24928,"Salt Lake City city, Utah",49,67000,140080,186440,0.751340914
24929,"Samak CDP, Utah",49,67400,282,287,0.982578397
24930,"Sandy city, Utah",49,67440,78714,87461,0.89998971
24931,"Santa Clara city, Utah",49,67660,5667,6003,0.944027986
24932,"Santaquin city, Utah",49,67770,8155,9128,0.893404908
24933,"Sigurd town, Utah",49,68650,408,429,0.951048951
24934,"Saratoga Springs city, Utah",49,67825,16501,17781,0.928013048
24935,"Scipio town, Utah",49,67880,322,327,0.98470948
24936,"Scofield town, Utah",49,67990,22,24,0.916666667
24937,"Silver Summit CDP, Utah",49,69280,3398,3632,0.935572687
24938,"Smithfield city, Utah",49,69640,8919,9495,0.939336493
24939,"Snowville town, Utah",49,69970,141,167,0.844311377
24940,"Snyderville CDP, Utah",49,70190,5130,5612,0.914112616
24941,"South Jordan city, Utah",49,70850,46145,50418,0.915248522
24942,"South Ogden city, Utah",49,70960,14463,16532,0.874848778
24943,"South Salt Lake city, Utah",49,71070,16420,23617,0.695261888
24944,"Spanish Valley CDP, Utah",49,71455,462,491,0.940936864
24945,"South Weber city, Utah",49,71180,5778,6051,0.95488349
24946,"South Willard CDP, Utah",49,71255,1444,1571,0.919159771
24947,"Spanish Fork city, Utah",49,71290,31538,34691,0.909111873
24948,"Spring City city, Utah",49,71730,923,988,0.934210526
24949,"Springdale town, Utah",49,71840,477,529,0.901701323
24950,"Spring Glen CDP, Utah",49,72060,1076,1126,0.955595027
24951,"Spring Lake CDP, Utah",49,72170,437,458,0.954148472
24952,"Springville city, Utah",49,72280,26617,29466,0.903312292
24953,"Summit Park CDP, Utah",49,74095,7356,7775,0.946109325
24954,"Sterling town, Utah",49,72940,245,262,0.935114504
24955,"Stockton town, Utah",49,73050,595,616,0.965909091
24956,"Summit CDP, Utah",49,74040,148,160,0.925
