GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C02_001E,S1901_C02_001M,S1901_C03_001E,S1901_C03_001M,S1901_C04_001E,S1901_C04_001M,S1901_C01_002E,S1901_C01_002M,S1901_C02_002E,S1901_C02_002M,S1901_C03_002E,S1901_C03_002M,S1901_C04_002E,S1901_C04_002M,S1901_C01_003E,S1901_C01_003M,S1901_C02_003E,S1901_C02_003M,S1901_C03_003E,S1901_C03_003M,S1901_C04_003E,S1901_C04_003M,S1901_C01_004E,S1901_C01_004M,S1901_C02_004E,S1901_C02_004M,S1901_C03_004E,S1901_C03_004M,S1901_C04_004E,S1901_C04_004M,S1901_C01_005E,S1901_C01_005M,S1901_C02_005E,S1901_C02_005M,S1901_C03_005E,S1901_C03_005M,S1901_C04_005E,S1901_C04_005M,S1901_C01_006E,S1901_C01_006M,S1901_C02_006E,S1901_C02_006M,S1901_C03_006E,S1901_C03_006M,S1901_C04_006E,S1901_C04_006M,S1901_C01_007E,S1901_C01_007M,S1901_C02_007E,S1901_C02_007M,S1901_C03_007E,S1901_C03_007M,S1901_C04_007E,S1901_C04_007M,S1901_C01_008E,S1901_C01_008M,S1901_C02_008E,S1901_C02_008M,S1901_C03_008E,S1901_C03_008M,S1901_C04_008E,S1901_C04_008M,S1901_C01_009E,S1901_C01_009M,S1901_C02_009E,S1901_C02_009M,S1901_C03_009E,S1901_C03_009M,S1901_C04_009E,S1901_C04_009M,S1901_C01_010E,S1901_C01_010M,S1901_C02_010E,S1901_C02_010M,S1901_C03_010E,S1901_C03_010M,S1901_C04_010E,S1901_C04_010M,S1901_C01_011E,S1901_C01_011M,S1901_C02_011E,S1901_C02_011M,S1901_C03_011E,S1901_C03_011M,S1901_C04_011E,S1901_C04_011M,S1901_C01_012E,S1901_C01_012M,S1901_C02_012E,S1901_C02_012M,S1901_C03_012E,S1901_C03_012M,S1901_C04_012E,S1901_C04_012M,S1901_C01_013E,S1901_C01_013M,S1901_C02_013E,S1901_C02_013M,S1901_C03_013E,S1901_C03_013M,S1901_C04_013E,S1901_C04_013M,S1901_C01_014E,S1901_C01_014M,S1901_C02_014E,S1901_C02_014M,S1901_C03_014E,S1901_C03_014M,S1901_C04_014E,S1901_C04_014M,S1901_C01_015E,S1901_C01_015M,S1901_C02_015E,S1901_C02_015M,S1901_C03_015E,S1901_C03_015M,S1901_C04_015E,S1901_C04_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_016E,S1901_C02_016M,S1901_C03_016E,S1901_C03_016M,S1901_C04_016E,S1901_C04_016M
1600000US0428380,"Goodyear city, Arizona",26405,2005,21120,1615,N,N,5285,1356,1.8,1,0.9,0.9,N,N,6.9,4.8,0.9,0.8,0.6,0.7,N,N,2.3,3,5.5,2.8,4,2.4,N,N,11.6,10.4,5.9,2.7,4.7,2.7,N,N,9.2,8.5,8.7,2.4,9.6,3.1,N,N,6.5,4,17,4.2,17.9,5,N,N,16.1,7.5,16.9,4.8,14.9,4.7,N,N,24.1,12.2,24,4.5,25,5,N,N,17.6,10.5,10.4,3.3,12.7,3.9,N,N,2.2,2.7,8.9,2.9,9.8,3.4,N,N,3.4,3.5,89959,10959,96884,11274,100666,8103,70894,24302,106051,8810,109861,8451,N,N,84999,27681,29,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X)
1600000US0560410,"Rogers city, Arkansas",24440,1408,17810,1259,N,N,6630,1330,1.6,0.9,0.5,0.6,N,N,4.5,2.7,5.5,2.9,2.9,2.5,N,N,13.8,8.5,8.8,2.8,9.1,3.9,N,N,12.1,6.4,8.4,3.2,6.7,3.2,N,N,14.9,7.8,12.5,3.4,13.1,4.5,N,N,18.2,7.3,21.4,4.4,17.3,4.3,N,N,18.9,7.3,11.4,3.7,14.5,4.7,N,N,4.4,4,14.8,3.6,16.3,4.6,N,N,8.2,5.5,6.9,2.4,7.9,3.1,N,N,4.9,3.8,8.8,2.9,11.7,3.8,N,N,0,2.5,62938,6146,75442,11402,89149,9372,37859,11937,102233,13148,119140,17291,N,N,49624,8577,28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.3,(X)
1600000US0613214,"Chino Hills city, California",24015,1408,19777,1054,N,N,4238,1222,4.5,2.3,2.8,1.9,N,N,15.1,9.8,1.9,1.7,1.1,1.2,N,N,5.7,7.8,1.6,1.2,0.9,0.9,N,N,2.5,2.7,4.8,1.9,2.6,1.6,N,N,14.8,8.9,9.5,3.8,10.6,4.6,N,N,8.2,5.4,11,3.5,10.6,3.7,N,N,11.1,6.8,12.9,3.8,12,4,N,N,15,8.7,22,4,23.4,4.6,N,N,17.3,9.2,17.2,4.5,20.1,5.7,N,N,5.8,7.7,14.6,3.5,15.9,3.9,N,N,4.5,5.1,103552,10705,113723,10850,130235,16768,60476,32438,121298,9328,130572,9715,N,N,71546,19955,40.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),40.5,(X)
1600000US0633000,"Hayward city, California",48865,2091,35352,1518,25095,1680,13513,1878,2,0.9,1.4,0.8,0.8,0.8,4.1,2.6,3.2,1.1,1.7,1.2,0.2,0.3,7.5,3.3,4.8,1.3,2.8,1.1,1.5,0.9,10.2,4.3,5.3,1.5,5.1,1.8,4.8,2.2,7.5,3.4,9.3,2,8.8,2.1,7.2,2.4,12,4.9,21.9,3.1,21.9,3.9,19.8,4.5,23.9,5.6,14.2,2.8,14.8,3.2,14.2,3.6,11.9,4,19.1,2.9,21.2,3.3,23.1,4.1,13.2,4.8,8.8,1.7,9.5,2,11.4,2.7,5.9,2.9,11.3,2,12.9,2.4,17.1,3.5,3.9,2.8,80134,6371,86888,6544,105029,11818,61569,4491,104033,5685,112386,6911,N,N,71521,7667,28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.3,(X)
1600000US0639486,"Lake Elsinore city, California",17996,1160,14857,863,N,N,3139,894,3,1.6,3,1.9,N,N,10.3,6,4.1,2.3,2,1.6,N,N,11.6,8.4,7.3,3.2,4.8,2.9,N,N,14.8,9.1,7.1,3.2,5.4,3.1,N,N,16.5,9.6,11.8,4.2,15.6,6.3,N,N,8.3,6,22.7,5.2,21.9,5.6,N,N,21.2,12.4,14.1,5.3,15.8,6.2,N,N,5.7,4.9,18.8,4.7,20.3,5.6,N,N,4,3.7,8,3,9.7,3.6,N,N,0,5.7,3.2,2.1,1.4,1.3,N,N,7.7,9,69159,7312,70164,11009,77231,16674,33880,9131,85805,14642,79980,7151,N,N,94612,78428,43.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),44,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.1,(X)
1600000US0662364,"Rocklin city, California",21206,1408,15026,1119,N,N,6180,1225,3.3,1.6,1.2,1.3,N,N,8.6,4.8,0.7,0.7,0.4,0.6,N,N,1.4,1.3,3.6,1.7,1.8,1.3,N,N,7.9,4.5,4.7,2.3,2.9,1.7,N,N,9.1,6.6,8.6,3.1,5.7,3,N,N,20.9,9.3,14.5,3.3,12.9,4,N,N,17.2,6.9,18.1,4.4,21.1,6,N,N,14.3,6.1,20,4.4,22.2,5.5,N,N,12.7,6.6,13,3.3,15.1,4,N,N,2.4,3,13.6,3.3,16.8,4.3,N,N,5.6,6.1,94352,6398,108028,20556,131779,12001,51403,9708,116084,8533,131895,10663,N,N,69918,12987,36.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.7,(X)
1600000US0666000,"San Diego city, California",513698,6704,314252,5793,227671,4768,199446,7015,4.3,0.5,3.1,0.6,1.2,0.4,7.3,1.1,3.5,0.4,1.8,0.4,0.8,0.3,6.6,0.9,6.7,0.7,5.7,0.9,3.4,0.7,8.6,1.1,6.9,0.6,6.3,0.7,4.8,0.6,8,1.1,10.5,0.8,10.3,1,8.3,1,11.4,1.2,15.6,0.8,14.6,1.1,12.9,1.2,17.5,1.6,12.6,0.8,11.2,0.8,11.5,1.1,14.5,1.6,17.7,0.9,19.8,1.1,22.4,1.4,14,1.4,10.2,0.7,12,1.1,14.8,1.4,6.2,0.9,11.9,0.6,15.3,0.7,20,1,5.8,1.2,79646,2067,92773,3390,114052,3922,60119,3344,108132,2424,123488,2872,144779,3641,79844,4074,34.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X)
1600000US0816000,"Colorado Springs city, Colorado",181745,2968,115430,3665,87306,3523,66315,3662,5.1,0.9,3.1,0.7,1.2,0.7,9.8,2.1,3.4,0.6,1.6,0.6,1,0.5,7.2,1.4,9.4,1,6.2,1.3,3.1,1,15.4,2.1,8.1,1,6.6,1.3,5.3,1.4,12.5,2.2,12.8,1.4,11.8,1.7,9.1,1.9,15.7,2.8,18.3,1.5,20.2,1.8,19.5,2.1,15.8,2,14.6,1.5,15.9,1.7,17.8,2,10.2,2.1,16.4,1.2,18.3,1.9,22.5,2.4,10.9,1.7,6.2,0.9,8.4,1.3,10.5,1.6,1.3,0.6,5.6,0.8,8,1.2,9.9,1.4,1.2,0.6,65331,2348,75589,2976,88327,3171,38885,3010,83303,2926,97313,3746,112062,4770,52678,3563,30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X)
1600000US0827425,"Fort Collins city, Colorado",65688,2490,35131,1650,27817,1731,30557,2293,5.5,1.6,2.7,1.2,1.9,1.1,8.8,3,3.5,1.2,1.6,1.1,1.7,1.3,5.7,2.3,8.7,2,3.9,1.4,2,1.1,14.6,3.9,7.7,1.9,7.9,2.8,5.7,2.1,8.5,2.5,10.4,2.1,7.4,2.1,5.8,1.9,14.9,4.1,21.4,2.5,18.2,3.3,17.7,3.3,24.5,4.5,11.9,1.9,13.3,3.1,13.2,3.6,9.4,2.3,16.5,1.8,22.7,3,25.6,3.6,9.3,2.8,7.8,1.6,11.8,2.5,13.3,2.8,2.9,1.5,6.5,1.3,10.5,2.2,13.1,2.8,1.2,0.9,65635,4133,89357,6827,102863,7031,46851,6242,85393,4351,109214,6398,N,N,55503,4396,30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.7,(X)
1600000US1270675,"Tamarac city, Florida",27707,1790,15418,1076,N,N,12289,2032,3.6,2.3,2.4,3.1,N,N,5.1,3.1,4.3,2.3,3.2,3.2,N,N,5.7,3.1,14.3,4,10.3,4.1,N,N,19.4,8,11.8,3.9,7.1,3.7,N,N,17.6,7.5,13.9,3.3,12.2,4.7,N,N,17.2,6.1,20.6,4.7,24.4,6.5,N,N,17.4,7.5,16.1,4.7,23.9,7.7,N,N,9.2,4.7,11.7,2.8,11.1,4.1,N,N,7.3,3.5,2.2,1.3,3,2.2,N,N,0.7,0.8,1.4,1.1,2.3,2,N,N,0.3,0.6,50943,3672,64506,7452,73538,12275,36139,6358,75350,20315,94044,36828,N,N,48950,8254,31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.9,(X)
1600000US1276582,"Weston city, Florida",20315,1166,18256,929,N,N,N,N,1.7,1.3,1.3,1.3,N,N,N,N,1,0.9,1.3,1.3,N,N,N,N,5.2,4.4,6,5,N,N,N,N,6.7,3.8,5.2,3.6,N,N,N,N,7,2.7,5.8,2.7,N,N,N,N,13.8,4,11.5,4.1,N,N,N,N,10,3.9,9.8,4.1,N,N,N,N,19.7,5.8,21.5,6.3,N,N,N,N,12.8,4.1,12.8,4.3,N,N,N,N,22.2,5.5,24.6,6,N,N,N,N,105591,7241,108964,14543,121921,26876,61025,20340,140216,18382,147411,20126,N,N,N,N,34.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),42.4,(X)
1600000US1342425,"Johns Creek city, Georgia",26971,1660,22623,1424,N,N,4348,1174,1.6,1.7,0,0.9,N,N,10.1,10.7,0.5,0.6,0.3,0.6,N,N,1.6,2.7,3.2,2,1.8,1.2,N,N,11.4,11.5,2.7,2.2,2.9,2.5,N,N,1.9,3.2,8.7,3,8,3.3,N,N,13.5,8.5,13,3.6,11.7,4.3,N,N,20.6,10.4,10.1,2.8,11.3,3.4,N,N,4.5,4.5,22.6,4.7,23.9,5.2,N,N,16.9,9.1,15.7,3.7,16.2,3.7,N,N,12.5,9.6,21.9,3.6,24,4.3,N,N,7.1,5.7,121848,9089,128278,9762,140460,11078,70420,26081,147153,11078,152467,11824,N,N,108427,35749,27.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),12.2,(X)
1600000US2052575,"Olathe city, Kansas",48543,1609,36421,1357,N,N,12122,1622,3.5,1.1,1.5,1.1,N,N,11.7,3.7,2.1,1.2,1.1,0.8,N,N,6,4.1,4.8,1.7,4.3,1.9,N,N,9.4,5,6.7,1.6,4.1,1.5,N,N,10.3,3.9,9.6,2.3,8.4,2.4,N,N,13.1,4.6,17.5,2.8,16.6,3,N,N,24.4,6.7,15.6,2.4,16.5,2.8,N,N,12.1,5.7,23.5,2.4,26.5,3.4,N,N,10.4,3.6,11.2,2,14.3,2.6,N,N,1.7,1.5,5.5,1.5,6.6,1.9,N,N,0.8,0.9,86082,4498,96431,3338,105668,6688,49098,5522,94863,3965,105940,4387,N,N,54980,5499,27.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X)
1600000US2108902,"Bowling Green city, Kentucky",25223,1383,12754,1284,N,N,12469,1662,9.8,4.2,8,4.6,N,N,14.1,7,9.6,3.6,7.3,5.1,N,N,16.2,7,12,4.1,12.3,4.6,N,N,14.6,7.9,12.5,3.8,13.1,6,N,N,12.4,4.5,13.9,3.8,10.5,5.1,N,N,17,5.5,17,4.2,14.1,5.4,N,N,11.7,4.7,11.6,4,14.7,6.3,N,N,8.3,5.5,10.1,3.3,14,4.7,N,N,5.3,4.2,1.3,0.9,2.5,2,N,N,0.3,0.5,2.2,1.3,3.5,2.6,N,N,0,1.3,38665,5756,45774,20441,74000,17851,27202,6258,55555,4589,65813,8577,N,N,38584,6182,27.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),21,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X)
1600000US2240735,"Lafayette city, Louisiana",51596,2316,28004,1886,N,N,23592,2583,9.8,2.9,7.1,3.1,N,N,13.7,4.7,5.1,1.7,2,1.5,N,N,9.5,3.2,11.8,2.3,9.5,3,N,N,13.6,4.2,10.7,2.4,5.7,2.2,N,N,16.7,4.4,10.6,2.3,9,2.9,N,N,13,3.6,18.6,3.5,17.9,3.9,N,N,18.5,5.5,10.7,2.4,12.3,2.9,N,N,8.9,3.9,11,2.7,17.4,4.2,N,N,3.6,2.4,5.3,1.8,9.1,3.1,N,N,0.9,0.8,6.2,1.8,10,2.8,N,N,1.5,1.3,52246,6157,73766,8794,94392,10697,33581,2721,73069,6402,97320,9594,N,N,43277,4464,34,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X)
1600000US2431175,"Gaithersburg city, Maryland",25404,1666,16165,956,N,N,9239,1756,6.5,2.8,1.5,2,N,N,15.2,6.1,3.1,1.7,3.2,2.4,N,N,3,2.2,8.9,3.2,6.5,3.3,N,N,13.1,7.6,3.3,1.5,3.4,2.2,N,N,4.1,3,11.1,3.4,10.7,4.8,N,N,11.7,4.5,16.3,4.1,18.1,5.8,N,N,14,5.3,12.3,3.4,9.8,3.6,N,N,16.4,7.4,15.1,3,17.9,4.1,N,N,10.6,4.1,7.6,2.5,8,2.9,N,N,6,4.8,15.8,2.3,20.9,3.3,N,N,6,3.4,76982,10453,89113,11736,103211,15367,54089,23229,109317,8620,127206,12115,N,N,74587,12398,31,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X)
1600000US2537000,"Lowell city, Massachusetts",37902,2641,23798,1785,N,N,14104,2038,7.1,2.2,3.4,2,N,N,15.2,5.3,6.3,1.9,3.8,1.9,N,N,11.7,4.3,11.1,2.8,12.1,3.9,N,N,11.5,4.8,8.7,2.8,8.8,3.5,N,N,10.1,3.7,10.8,2.3,9.7,2.9,N,N,10.9,3.8,16.1,3,15.8,3.6,N,N,16.6,5.2,16.9,3.4,18.3,4.6,N,N,12.8,4.6,12.9,2.8,16.3,4.1,N,N,6.9,2.9,6.4,2.4,7.8,3.3,N,N,2.8,2.3,3.6,1.3,4.2,1.8,N,N,1.6,1.4,59867,6070,69239,7092,89524,5402,36886,8710,72077,4385,79597,6197,N,N,52911,8003,48.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),49,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),44.6,(X)
1600000US3474000,"Trenton city, New Jersey",28900,2314,16981,1990,N,N,11919,2034,18.2,4.8,8.9,4.9,N,N,32.5,7.9,8.5,3.3,5.4,3.6,N,N,12.8,6,11.6,3.5,14.4,4.9,N,N,14.6,5.9,10.4,3.2,12,4.4,N,N,5.9,3.1,14.3,4.3,11.8,5.1,N,N,17.2,6.4,13.9,4,15.7,5.7,N,N,8.8,5.5,9.3,3.8,12.8,5.8,N,N,3.2,2.7,9.2,3.3,12.5,4.7,N,N,3.3,2.9,2.6,1.6,4.4,2.8,N,N,0,1.5,2,1.4,2.1,1.9,N,N,1.8,2,35745,4360,44567,12271,63088,19385,17118,3962,52288,7685,64132,11250,N,N,31148,6899,46.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),44.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),46.2,(X)
1600000US3539380,"Las Cruces city, New Mexico",43143,2010,24456,1852,N,N,18687,2680,9.5,3.8,6.3,2.9,N,N,14.8,8.1,8.5,2.8,5.1,3,N,N,12.7,5.5,20.5,5.1,14.7,5.6,N,N,28.4,7.9,11,2.9,11.5,3.8,N,N,9.7,4,11.1,3,11.1,4.4,N,N,10.8,4.9,12.5,2.9,13.4,3.4,N,N,11.3,4.1,10.4,2.9,14.5,4.7,N,N,7.1,3.7,11.5,2.9,17.2,4.5,N,N,4.2,3.8,3,1.8,3.4,2.8,N,N,0,0.9,2,1.2,3,1.9,N,N,0.8,1.3,35617,7006,52708,9901,75269,11918,23492,1955,54835,4739,68333,6671,N,N,34755,5491,30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.7,(X)
1600000US4224000,"Erie city, Pennsylvania",40446,1675,20993,1328,N,N,19453,1778,10.1,2.2,7.8,2.9,N,N,15.7,3.9,8.6,2.1,1.4,1.3,N,N,16.3,4,18.2,3,17.1,4.1,N,N,19.4,5.3,13.4,2.9,10,3.3,N,N,15.2,3.8,16.6,3.3,19.3,5.2,N,N,15.9,4.5,17.3,3,20.3,4.4,N,N,12.6,3.5,8.1,1.9,11.5,2.8,N,N,2.8,1.9,5.6,1.7,9,2.5,N,N,1.9,1.8,1.1,0.7,2.2,1.3,N,N,0,0.7,0.8,0.5,1.4,0.9,N,N,0.3,0.5,34761,2746,44631,3622,60401,3756,24355,2680,45588,2704,56678,3849,N,N,31280,3264,36.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X)
1600000US4530850,"Greenville city, South Carolina",29962,1557,14272,1023,N,N,15690,1651,8.6,2.2,4.4,2.7,N,N,12.4,3.7,5.2,2.1,1.8,2,N,N,8.4,3.5,9.2,2.2,10.9,3.5,N,N,8.3,2.8,7.7,2.4,6.7,3,N,N,8.5,3.4,9,2.5,5,2.6,N,N,12.7,4.1,23.1,4.3,18,4.5,N,N,28,6.9,15.1,2.8,16.8,4.1,N,N,13.4,4.4,9.3,1.9,15.9,3.7,N,N,2.6,1.4,4.3,1.3,7.2,2.3,N,N,1.5,1.5,8.5,1.7,13.3,2.9,N,N,4.2,1.8,61748,3800,79985,6985,96470,6424,48864,8098,85382,6248,112232,10944,N,N,60359,7276,27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.6,(X)
1600000US4804000,"Arlington city, Texas",135867,3781,93595,2745,63435,2953,42272,3821,4.2,0.9,3.1,1,0.9,0.5,8.9,2.3,3.3,0.8,2.4,1.1,0.9,0.4,6.5,1.7,8,1.2,6.1,1.5,3.3,1.1,14.1,2.6,10.5,1.7,8.9,2.2,6.6,2.2,13.1,2.8,12.7,2,11,2.1,9.8,2.4,16.1,3.7,20.9,2,20.7,2.7,20,3,20.6,3.3,12.1,1.6,12.4,1.7,14.7,2.4,11,2.9,15.9,1.6,19,1.9,22,2.2,7.9,2.8,7.8,1.3,10.3,1.8,13.6,2.5,1.4,1.2,4.5,0.7,6.1,1,8.3,1.4,0.3,0.4,63091,2988,71516,2995,87662,4110,40971,2254,80024,3033,91119,4142,N,N,49460,3383,30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),32,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X)
1600000US4806128,"Baytown city, Texas",27351,2054,19142,1424,N,N,8209,1821,9.2,3.2,8,4.2,N,N,17.1,7.6,5.1,2.8,0.7,0.8,N,N,15.3,8.2,9.8,4,10.5,5,N,N,6.8,4,9.9,3.2,9.3,3.8,N,N,9,5.1,11,3.1,12,4,N,N,8.8,6.7,18.6,4.2,21.3,5.7,N,N,15,7.4,11.6,3.4,12.8,4.4,N,N,5.6,3.9,17,4,16.5,4.5,N,N,17.2,7.8,3.4,2,4.1,2.5,N,N,1.8,2.9,4.5,2.2,4.9,3.2,N,N,3.4,3.2,55032,6135,57002,6393,72816,16827,37636,13952,71329,6928,76193,8449,N,N,56636,10873,29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),31,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.7,(X)
1600000US4819972,"Denton city, Texas",48769,2360,27446,1617,N,N,21323,2307,6.1,2,1,1.4,N,N,12.5,4.1,3.1,1.4,1.7,1.3,N,N,6.2,3.1,7.4,2.2,3.1,1.4,N,N,13.2,4.2,10.1,2.4,6.9,2.5,N,N,15.2,4.6,13.8,2.3,11.3,3,N,N,17.6,3.9,16.6,3.2,16.2,3.9,N,N,16.1,4.5,15.7,2.7,21.5,4,N,N,9.4,3.7,16,3.2,21,4.5,N,N,7.5,3.5,5.9,1.9,8.4,3.1,N,N,1.7,1.6,5.3,1.6,8.8,2.7,N,N,0.6,0.8,64089,6557,82495,8651,94409,7357,37251,4025,80117,5729,100524,7024,N,N,50577,8593,31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X)
1600000US4822660,"Edinburg city, Texas",28003,2007,21548,1584,N,N,6455,1689,12.1,4.5,7.8,4.2,N,N,26.4,12.4,8.7,4.1,9.7,5.1,N,N,5.4,4.4,9.5,3.4,8.2,3.4,N,N,17.7,9.6,9.8,3.4,7.6,2.8,N,N,13.2,8,10.9,3.8,11.1,4.6,N,N,14.2,8.4,15.9,4.4,18.3,5.5,N,N,12.2,7.7,14,3.9,15.6,4.3,N,N,6.4,5.8,13.8,4,15,4.5,N,N,4.4,4.8,2.7,2,3.6,2.6,N,N,0,3.3,2.4,1.7,3.1,2.3,N,N,0,3.3,45686,10338,56560,6113,77698,12814,25243,9351,63716,7767,71023,9361,N,N,34269,7477,35.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.9,(X)
1600000US5367167,"Spokane Valley city, Washington",39724,1852,25856,1536,N,N,13868,1984,4.2,1.7,2.1,1.8,N,N,8.8,3.3,5.1,2.2,3.2,2.5,N,N,9.6,3.9,9.6,2.3,7.3,3,N,N,17.3,5.4,10.3,2.7,7.2,2.8,N,N,14.9,4.2,17.6,3.4,13.3,4.2,N,N,23.7,5.9,19.8,3.4,21.5,4.2,N,N,17.2,6.2,14.6,3.5,18.2,4.8,N,N,6.1,2.8,13.3,3.4,19.4,5,N,N,2.1,2,2.8,1.2,4.2,1.8,N,N,0,1.2,2.6,1.1,3.7,1.6,N,N,0.3,0.4,55445,7149,70811,5422,79287,9406,34616,3981,66499,4086,78686,5714,N,N,40912,6046,33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.9,(X)
1600000US0471510,"Surprise city, Arizona",49936,2283,37181,1615,N,N,12755,2045,4,1.6,2.7,1.5,N,N,8,4.6,1.8,0.9,1.2,0.9,N,N,4.3,2.8,5.9,1.5,2.7,1.1,N,N,15.8,5.2,7.5,1.6,5.4,1.5,N,N,12.6,4.6,11.5,2.1,11.2,2.4,N,N,15.7,4.3,22.6,3,23.4,3.7,N,N,20.1,5.5,17.3,2.9,19.7,3.4,N,N,9.9,4.1,18.6,2.9,21.5,3.4,N,N,7,4.4,4.6,1.4,6.3,2,N,N,2.6,2.3,6,2.5,5.8,2.6,N,N,3.9,3.8,70280,5360,78796,4977,83744,6572,43459,6745,83311,5110,90447,5282,N,N,57902,9232,34.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.1,(X)
1600000US0646898,"Merced city, California",26075,1611,17124,1291,N,N,8951,1528,8.8,3,7.9,3,N,N,11.6,5.6,6.4,2.6,4.5,2.8,N,N,11,5.3,11.6,3.3,6.9,3,N,N,20.4,7.5,13,2.9,14.6,4.1,N,N,12.8,5.9,13,3.8,15.4,4.9,N,N,11.7,5.8,17,3.7,18.3,4.2,N,N,12.1,5.5,11.6,3.3,11,3.5,N,N,7.7,5.9,12.8,3.5,14,4.1,N,N,10.6,5.9,4.6,2,5.6,2.9,N,N,2.2,2.1,1.2,0.7,1.8,1.1,N,N,0,2,45974,6500,51570,7805,62575,11006,29554,8041,60402,4584,66726,6639,N,N,43820,7250,47.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),47.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),43.7,(X)
1600000US1249675,"North Port city, Florida",25687,1901,19413,1520,N,N,6274,1670,4.5,3.5,5.5,4.8,N,N,12,13.6,2.4,1.9,0,1.1,N,N,10,7.7,5.6,2.7,2.5,1.9,N,N,16.6,9.2,8.9,4.2,9.1,4.4,N,N,9.9,8.7,9,3.2,11.7,4.8,N,N,3.2,3.6,26.8,7.5,24,7.3,N,N,25.5,15.5,19.3,6.8,23.8,8.7,N,N,2.5,2.6,15.3,5.7,15.7,7.2,N,N,11.6,10.1,3.6,2.3,4.8,3,N,N,0,3.4,4.5,2.8,3,2.5,N,N,8.8,8,70281,13924,72274,10436,80433,8208,41566,33669,84489,15721,78985,8724,N,N,88843,59291,51.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),51.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),51.8,(X)
