GEO_ID,NAME,P001001
id,Geographic Area Name,Total
1600000US1239775,"Lealman CDP, Florida",19879
1600000US1239850,"Lee town, Florida",352
1600000US1239875,"Leesburg city, Florida",20117
1600000US1239925,"Lehigh Acres CDP, Florida",86784
1600000US1239950,"Leisure City CDP, Florida",22655
1600000US1239987,"Lely CDP, Florida",3451
1600000US1240037,"Lely Resort CDP, Florida",4646
1600000US1240562,"Limestone Creek CDP, Florida",1014
1600000US1240100,"Lemon Grove CDP, Florida",657
1600000US1240450,"Lighthouse Point city, Florida",10344
1600000US1240525,"Limestone CDP, Florida",132
1600000US1240750,"Lisbon CDP, Florida",260
1600000US1240875,"Live Oak city, Florida",6850
1600000US1240950,"Lloyd CDP, Florida",215
1600000US1240985,"Lochmoor Waterway Estates CDP, Florida",4204
1600000US1241025,"Lockhart CDP, Florida",13060
1600000US3984574,"Wharton village, Ohio",358
1600000US3984294,"West Union village, Ohio",3241
1600000US3984308,"West Unity village, Ohio",1671
1600000US3984528,"Wetherington CDP, Ohio",1302
1600000US3984588,"Wheelersburg CDP, Ohio",6437
1600000US3984742,"Whitehall city, Ohio",18062
1600000US4121150,"Dunes City city, Oregon",1303
1600000US4121250,"Durham city, Oregon",1351
1600000US4121450,"Eagle Crest CDP, Oregon",1696
1600000US4121550,"Eagle Point city, Oregon",8469
1600000US4123500,"Enterprise city, Oregon",1940
1600000US4122200,"Echo city, Oregon",699
1600000US4122550,"Elgin city, Oregon",1711
1600000US4122800,"Elkton city, Oregon",195
1600000US4123550,"Eola CDP, Oregon",45
1600000US4123800,"Estacada city, Oregon",2695
1600000US4123850,"Eugene city, Oregon",156185
1600000US4124100,"Fair Oaks CDP, Oregon",278
1600000US4124250,"Fairview city, Oregon",8920
1600000US4124550,"Falls City city, Oregon",947
1600000US4126050,"Florence city, Oregon",8466
1600000US4126650,"Fossil city, Oregon",473
1600000US4126165,"Foots Creek CDP, Oregon",799
1600000US4126200,"Forest Grove city, Oregon",21083
1600000US4126400,"Fort Hill CDP, Oregon",129
1600000US4126750,"Four Corners CDP, Oregon",15947
1600000US4127825,"Garden Home-Whitford CDP, Oregon",6674
1600000US4127850,"Gardiner CDP, Oregon",248
1600000US4128000,"Garibaldi city, Oregon",779
1600000US4128100,"Gaston city, Oregon",637
1600000US4128200,"Gates city, Oregon",471
1600000US4129100,"Glasgow CDP, Oregon",763
1600000US4128450,"Gearhart city, Oregon",1462
1600000US4128650,"Gervais city, Oregon",2464
1600000US4129000,"Gladstone city, Oregon",11497
1600000US4129350,"Glendale city, Oregon",874
1600000US4129750,"Glide CDP, Oregon",1795
1600000US4129900,"Gold Beach city, Oregon",2253
1600000US4129950,"Gold Hill city, Oregon",1220
1600000US4130165,"Gopher Flats CDP, Oregon",379
1600000US4130250,"Government Camp CDP, Oregon",193
1600000US4130300,"Grand Ronde CDP, Oregon",1661
1600000US4130750,"Green CDP, Oregon",7515
1600000US4130500,"Granite city, Oregon",38
1600000US4130550,"Grants Pass city, Oregon",34533
1600000US4130650,"Grass Valley city, Oregon",164
1600000US4131050,"Greenhorn city, Oregon",0
1600000US4131250,"Gresham city, Oregon",105594
1600000US4131600,"Haines city, Oregon",416
1600000US4131650,"Halfway city, Oregon",288
1600000US4131750,"Halsey city, Oregon",904
1600000US4132050,"Happy Valley city, Oregon",13903
1600000US4127350,"Fruitdale CDP, Oregon",1177
1600000US4132550,"Harrisburg city, Oregon",3567
1600000US4132100,"Harbor CDP, Oregon",2391
1600000US4132400,"Harper CDP, Oregon",109
1600000US4133550,"Heppner city, Oregon",1291
1600000US4132850,"Hayesville CDP, Oregon",19936
1600000US4133100,"Hebo CDP, Oregon",232
1600000US4133250,"Helix city, Oregon",184
1600000US4133700,"Hermiston city, Oregon",16745
1600000US4134100,"Hillsboro city, Oregon",91611
1600000US4134250,"Hines city, Oregon",1563
1600000US4232320,"Hampton CDP, Pennsylvania",632
1600000US4232384,"Hannasville CDP, Pennsylvania",176
1600000US4232448,"Hanover borough, Pennsylvania",15289
1600000US4232600,"Harleigh CDP, Pennsylvania",1104
1600000US4232616,"Harleysville CDP, Pennsylvania",9286
1600000US4232656,"Harmonsburg CDP, Pennsylvania",401
1600000US1917670,"Crystal Lake city, Iowa",250
1600000US1917760,"Cumberland city, Iowa",262
1600000US1917985,"Cylinder city, Iowa",88
1600000US1917850,"Cumming city, Iowa",351
1600000US1917895,"Curlew city, Iowa",58
1600000US1917940,"Cushing city, Iowa",220
1600000US1918075,"Dakota City city, Iowa",843
1600000US1918255,"Dallas Center city, Iowa",1623
1600000US1918345,"Dana city, Iowa",71
1600000US1918390,"Danbury city, Iowa",348
1600000US1918435,"Danville city, Iowa",934
1600000US1919000,"Davenport city, Iowa",99685
1600000US1919360,"Decatur City city, Iowa",197
1600000US1919090,"Davis City city, Iowa",204
1600000US1919135,"Dawson city, Iowa",131
1600000US1919180,"Dayton city, Iowa",837
1600000US1919405,"Decorah city, Iowa",8127
1600000US1919450,"Dedham city, Iowa",266
1600000US1919495,"Deep River city, Iowa",279
1600000US1919585,"Defiance city, Iowa",284
1600000US1919630,"Delaware city, Iowa",159
1600000US1919675,"Delhi city, Iowa",460
1600000US1919855,"Delta city, Iowa",328
1600000US1919720,"Delmar city, Iowa",525
1600000US1919765,"Deloit city, Iowa",264
1600000US1919810,"Delphos city, Iowa",25
1600000US1919945,"Denison city, Iowa",8298
1600000US1919990,"Denmark CDP, Iowa",423
1600000US1920035,"Denver city, Iowa",1780
1600000US1920125,"Derby city, Iowa",115
1600000US1921000,"Des Moines city, Iowa",203433
1600000US1921045,"De Soto city, Iowa",1050
1600000US1921320,"Diamondhead Lake CDP, Iowa",366
1600000US1921180,"De Witt city, Iowa",5322
1600000US1921225,"Dexter city, Iowa",611
1600000US1921270,"Diagonal city, Iowa",330
1600000US1921360,"Dickens city, Iowa",185
1600000US1921405,"Dike city, Iowa",1209
1600000US1921540,"Dixon city, Iowa",247
1600000US1921675,"Dolliver city, Iowa",66
1600000US1921720,"Donahue city, Iowa",346
1600000US1921810,"Donnellson city, Iowa",912
1600000US1922080,"Dougherty city, Iowa",58
1600000US1921900,"Doon city, Iowa",577
1600000US1922305,"Dows city, Iowa",538
1600000US1922035,"Douds CDP, Iowa",152
1600000US1922215,"Dow City city, Iowa",510
1600000US1922350,"Drakesville city, Iowa",184
1600000US1922395,"Dubuque city, Iowa",57637
1600000US1922620,"Dumont city, Iowa",637
1600000US1922710,"Duncan CDP, Iowa",131
1600000US1922755,"Duncombe city, Iowa",410
1600000US1922800,"Dundee city, Iowa",174
1600000US1922980,"Durant city, Iowa",1832
1600000US1922845,"Dunkerton city, Iowa",852
1600000US1922890,"Dunlap city, Iowa",1042
1600000US1922935,"Durango city, Iowa",22
1600000US1923115,"Dyersville city, Iowa",4058
1600000US2016025,"Courtland city, Kansas",285
1600000US2016150,"Coyville city, Kansas",46
1600000US2016625,"Cuba city, Kansas",156
1600000US2016675,"Cullison city, Kansas",101
1600000US2016700,"Culver city, Kansas",121
1600000US2017150,"Dearing city, Kansas",431
1600000US2016775,"Cunningham city, Kansas",454
1600000US2016975,"Damar city, Kansas",132
1600000US2017000,"Danville city, Kansas",38
1600000US2017225,"Deerfield city, Kansas",700
1600000US2017525,"Delia city, Kansas",169
1600000US2017600,"Delphos city, Kansas",359
1600000US2017625,"Denison city, Kansas",187
1600000US2017750,"Denton city, Kansas",148
1600000US4824223,"Encantada-Ranchito-El Calaboz CDP, Texas",2255
1600000US4824228,"Enchanted Oaks town, Texas",326
1600000US4824552,"Escobares city, Texas",1188
1600000US4824240,"Encinal city, Texas",559
1600000US4824252,"Encino CDP, Texas",143
1600000US4824348,"Ennis city, Texas",18513
1600000US4824558,"Escobar I CDP, Texas",324
1600000US4824636,"Estelline town, Texas",145
1600000US4824738,"Eugenio Saenz CDP, Texas",159
1600000US4824768,"Euless city, Texas",51277
1600000US4824816,"Eureka city, Texas",307
1600000US4824828,"Eustace city, Texas",991
1600000US4824840,"Evadale CDP, Texas",1483
1600000US4825032,"Fabens CDP, Texas",8257
1600000US4824864,"Evant town, Texas",426
1600000US4824894,"Evergreen CDP, Texas",73
1600000US4824912,"Everman city, Texas",6108
1600000US4825038,"Fabrica CDP, Texas",923
1600000US4825068,"Fairchilds village, Texas",763
1600000US4825104,"Fairfield city, Texas",2951
1600000US4825168,"Fair Oaks Ranch city, Texas",5986
1600000US4825224,"Fairview town, Texas",7248
1600000US4825338,"Falconaire CDP, Texas",132
1600000US4825344,"Falcon Heights CDP, Texas",53
1600000US4862468,"Riviera CDP, Texas",689
1600000US4862504,"Roanoke city, Texas",5962
1600000US4862528,"Roaring Springs town, Texas",234
1600000US4862564,"Robert Lee city, Texas",1049
1600000US4862588,"Robinson city, Texas",10509
1600000US4862672,"Rockdale city, Texas",5595
1600000US4862600,"Robstown city, Texas",11487
1600000US4862612,"Roby city, Texas",643
1600000US4862636,"Rochester town, Texas",324
1600000US4862804,"Rockport city, Texas",8766
1600000US4862816,"Rocksprings town, Texas",1182
1600000US4862828,"Rockwall city, Texas",37490
1600000US4862870,"Rocky Mound town, Texas",75
1600000US4862924,"Rogers town, Texas",1218
1600000US4863008,"Rollingwood city, Texas",1412
1600000US4863140,"Ropesville city, Texas",434
1600000US4863020,"Roma city, Texas",9765
1600000US4863026,"Roma Creek CDP, Texas",350
1600000US4863044,"Roman Forest town, Texas",1538
1600000US4863176,"Roscoe city, Texas",1322
1600000US4863188,"Rosebud city, Texas",1412
1600000US4863200,"Rose City city, Texas",502
1600000US4863272,"Rose Hill Acres city, Texas",441
1600000US4863284,"Rosenberg city, Texas",30618
1600000US4863332,"Rosharon CDP, Texas",1152
1600000US4863404,"Rosser village, Texas",332
1600000US4863350,"Rosita CDP, Texas",2704
1600000US4863380,"Ross city, Texas",283
1600000US4863500,"Round Rock city, Texas",99887
1600000US4863464,"Rotan city, Texas",1508
1600000US4863476,"Round Mountain town, Texas",181
1600000US4863572,"Rowlett city, Texas",56199
1600000US4863584,"Roxton city, Texas",650
1600000US4863668,"Royse City city, Texas",9349
1600000US4863848,"Rusk city, Texas",5551
1600000US4863752,"Rule town, Texas",636
1600000US4863782,"Runaway Bay city, Texas",1286
1600000US4863788,"Runge town, Texas",1031
1600000US4864004,"Sabinal city, Texas",1695
1600000US4864064,"Sachse city, Texas",20329
1600000US4864088,"Sadler city, Texas",343
1600000US4864112,"Saginaw city, Texas",19806
1600000US4864172,"St. Hedwig town, Texas",2094
1600000US4864184,"St. Jo city, Texas",1043
1600000US4864316,"Saline?o CDP, Texas",201
1600000US4864220,"St. Paul town, Texas",1066
1600000US2653580,"Michigan Center CDP, Michigan",4672
1600000US2653730,"Middletown CDP, Michigan",897
1600000US2653760,"Middleville village, Michigan",3319
1600000US2653780,"Midland city, Michigan",41863
1600000US2653920,"Milan city, Michigan",5836
1600000US2654560,"Minden City village, Michigan",197
1600000US2653960,"Milford village, Michigan",6175
1600000US2654120,"Millersburg village, Michigan",206
1600000US2654220,"Millington village, Michigan",1072
1600000US2747690,"Oak Grove city, Minnesota",8031
1600000US2747520,"Norwood Young America city, Minnesota",3549
1600000US2747536,"Nowthen city, Minnesota",4443
1600000US2747680,"Oakdale city, Minnesota",27378
1600000US2747914,"Oak Park Heights city, Minnesota",4339
1600000US2747923,"Oakport CDP, Minnesota",1387
1600000US2748058,"Odessa city, Minnesota",135
1600000US2748094,"Odin city, Minnesota",106
1600000US2748130,"Ogema city, Minnesota",184
1600000US2748166,"Ogilvie city, Minnesota",369
1600000US2748184,"Okabena city, Minnesota",188
1600000US2748562,"Ormsby city, Minnesota",131
1600000US2748202,"Oklee city, Minnesota",435
1600000US2748256,"Olivia city, Minnesota",2484
1600000US2748310,"Onamia city, Minnesota",878
1600000US2748580,"Orono city, Minnesota",7437
1600000US2748598,"Oronoco city, Minnesota",1300
1600000US2748634,"Orr city, Minnesota",267
1600000US2748706,"Ortonville city, Minnesota",1916
1600000US2748760,"Osage CDP, Minnesota",323
1600000US2748796,"Osakis city, Minnesota",1740
1600000US2749138,"Otsego city, Minnesota",13571
1600000US2748976,"Oslo city, Minnesota",330
1600000US2749012,"Osseo city, Minnesota",2430
1600000US2749030,"Ostrander city, Minnesota",254
1600000US2749210,"Ottertail city, Minnesota",572
1600000US2749300,"Owatonna city, Minnesota",25599
1600000US2749498,"Palisade city, Minnesota",167
1600000US2749732,"Parkers Prairie city, Minnesota",1011
1600000US2749768,"Park Rapids city, Minnesota",3709
1600000US2749966,"Paynesville city, Minnesota",2432
1600000US2750344,"Pennock city, Minnesota",508
1600000US2750056,"Pease city, Minnesota",242
1600000US2750164,"Pelican Rapids city, Minnesota",2464
1600000US2750200,"Pemberton city, Minnesota",247
1600000US2750416,"Pequot Lakes city, Minnesota",2162
1600000US2750470,"Perham city, Minnesota",2985
1600000US2750506,"Perley city, Minnesota",92
1600000US2750596,"Peterson city, Minnesota",199
1600000US2750776,"Pierz city, Minnesota",1393
1600000US2750902,"Pillager city, Minnesota",469
1600000US2751234,"Pine Point CDP, Minnesota",338
1600000US2751028,"Pine Bend CDP, Minnesota",28
1600000US2751064,"Pine City city, Minnesota",3123
1600000US2751136,"Pine Island city, Minnesota",3263
1600000US2751280,"Pine River city, Minnesota",944
1600000US2751316,"Pine Springs city, Minnesota",408
1600000US2751388,"Pipestone city, Minnesota",4317
1600000US2751424,"Plainview city, Minnesota",3340
1600000US2751460,"Plato city, Minnesota",320
1600000US2751712,"Plummer city, Minnesota",292
1600000US2752450,"Preston city, Minnesota",1325
1600000US2751730,"Plymouth city, Minnesota",70576
1600000US2751892,"Ponemah CDP, Minnesota",724
1600000US2752144,"Porter city, Minnesota",183
1600000US2752522,"Princeton city, Minnesota",4698
1600000US2752558,"Prinsburg city, Minnesota",497
1600000US2752594,"Prior Lake city, Minnesota",22796
1600000US2924120,"Fidelity town, Missouri",257
1600000US0125648,"Falkville town, Alabama",1279
1600000US5125792,"Emory CDP, Virginia",1251
1600000US0125120,"Fairfield city, Alabama",11117
1600000US0125216,"Fairford CDP, Alabama",186
1600000US0125240,"Fairhope city, Alabama",15326
1600000US0125384,"Fairview town, Alabama",446
1600000US0125816,"Faunsdale town, Alabama",98
1600000US0125840,"Fayette city, Alabama",4619
1600000US0125864,"Fayetteville CDP, Alabama",1284
1600000US0126152,"Fitzpatrick CDP, Alabama",83
1600000US0126200,"Five Points town, Alabama",141
1600000US0126824,"Flomaton town, Alabama",1440
1600000US0127088,"Forestdale CDP, Alabama",10162
1600000US0126848,"Florala town, Alabama",1980
1600000US0126896,"Florence city, Alabama",39319
1600000US0126992,"Foley city, Alabama",14618
1600000US0127376,"Forkland town, Alabama",649
1600000US0127520,"Fort Deposit town, Alabama",1344
1600000US0127616,"Fort Payne city, Alabama",14012
1600000US0127640,"Fort Rucker CDP, Alabama",4636
1600000US0128024,"Franklin town, Alabama",149
1600000US0128120,"Fredonia CDP, Alabama",199
1600000US0128504,"Fulton town, Alabama",272
1600000US0128312,"Frisco City town, Alabama",1309
1600000US0128408,"Fruitdale CDP, Alabama",185
1600000US0128432,"Fruithurst town, Alabama",284
1600000US0128552,"Fultondale city, Alabama",8380
1600000US0128672,"Fyffe town, Alabama",1018
1600000US0128696,"Gadsden city, Alabama",36856
1600000US0128768,"Gainesville town, Alabama",208
1600000US0128816,"Gallant CDP, Alabama",855
1600000US0128936,"Gantt town, Alabama",222
1600000US0129032,"Garden City town, Alabama",492
1600000US0129464,"Geneva city, Alabama",4452
1600000US0129056,"Gardendale city, Alabama",13893
1600000US0129296,"Gaylesville town, Alabama",144
1600000US0129392,"Geiger town, Alabama",170
1600000US0129560,"Georgiana town, Alabama",1738
1600000US0129608,"Geraldine town, Alabama",896
1600000US0129944,"Glen Allen town, Alabama",510
1600000US0129992,"Glencoe city, Alabama",5160
1600000US0129704,"Gilbertown town, Alabama",215
1600000US0130160,"Glenwood town, Alabama",187
1600000US0130640,"Goodwater town, Alabama",1475
1600000US0130736,"Gordo town, Alabama",1750
1600000US0130448,"Goldville town, Alabama",55
1600000US0130496,"Good Hope town, Alabama",2264
1600000US0130760,"Gordon town, Alabama",332
1600000US0130808,"Gordonville town, Alabama",326
1600000US0130880,"Goshen town, Alabama",266
1600000US0131000,"Graham CDP, Alabama",211
1600000US0131024,"Grand Bay CDP, Alabama",3672
1600000US0131096,"Grant town, Alabama",896
1600000US0131912,"Greenville city, Alabama",8135
1600000US0131348,"Grayson Valley CDP, Alabama",5736
1600000US0131384,"Graysville city, Alabama",2165
1600000US0131720,"Greensboro city, Alabama",2497
1600000US0132056,"Grimes town, Alabama",558
1600000US0427820,"Glendale city, Arizona",226721
1600000US0428120,"Gold Canyon CDP, Arizona",10159
1600000US0428190,"Golden Shores CDP, Arizona",2047
1600000US0428981,"Grand Canyon Village CDP, Arizona",2004
1600000US0428195,"Golden Valley CDP, Arizona",8370
1600000US0428380,"Goodyear city, Arizona",65275
1600000US0428465,"Goodyear Village CDP, Arizona",457
1600000US0428985,"Grand Canyon West CDP, Arizona",2
1600000US0429430,"Greasewood CDP, Arizona",547
