,PCT023003,NAME,state,place
594,3839,"Brookville borough, Pennsylvania",42,09224
595,2957,"Myerstown borough, Pennsylvania",42,52488
596,10040,"Nanticoke city, Pennsylvania",42,52584
597,2686,"Nanty-Glo borough, Pennsylvania",42,52616
598,64,"Naomi CDP, Pennsylvania",42,52632
599,5552,"Nazareth borough, Pennsylvania",42,52808
600,167,"Needmore CDP, Pennsylvania",42,52872
601,919,"Nemacolin CDP, Pennsylvania",42,52968
602,1561,"Nescopeck borough, Pennsylvania",42,52984
603,3237,"Nesquehoning borough, Pennsylvania",42,53088
604,1475,"New Beaver borough, Pennsylvania",42,53184
605,350,"New Albany borough, Pennsylvania",42,53152
606,538,"New Alexandria borough, Pennsylvania",42,53160
607,180,"New Baltimore borough, Pennsylvania",42,53168
608,916,"New Bedford CDP, Pennsylvania",42,53192
609,865,"New Berlin borough, Pennsylvania",42,53200
610,1326,"New Berlinville CDP, Pennsylvania",42,53208
611,983,"New Bethlehem borough, Pennsylvania",42,53248
612,5058,"New Brighton borough, Pennsylvania",42,53288
613,2971,"New Britain borough, Pennsylvania",42,53296
614,124,"New Buffalo borough, Pennsylvania",42,53320
615,1358,"New Castle Northwest CDP, Pennsylvania",42,53392
616,92,"Newburg borough (Clearfield County), Pennsylvania",42,53336
617,332,"Newburg borough (Cumberland County), Pennsylvania",42,53344
618,19365,"New Castle city, Pennsylvania",42,53368
619,132,"New Centerville borough, Pennsylvania",42,53416
620,978,"New Columbia CDP, Pennsylvania",42,53432
621,227,"New Columbus borough, Pennsylvania",42,53448
622,6882,"New Cumberland borough, Pennsylvania",42,53464
623,2125,"New Eagle borough, Pennsylvania",42,53496
624,529,"Newell borough, Pennsylvania",42,53504
625,363,"New Galilee borough, Pennsylvania",42,53592
626,676,"New Florence borough, Pennsylvania",42,53544
627,4204,"New Freedom borough, Pennsylvania",42,53568
628,110,"New Freeport CDP, Pennsylvania",42,53576
629,4731,"New Holland borough, Pennsylvania",42,53696
630,2355,"New Hope borough, Pennsylvania",42,53712
631,633,"New Jerusalem CDP, Pennsylvania",42,53728
632,11030,"New Kensington city, Pennsylvania",42,53736
633,450,"New Kingstown CDP, Pennsylvania",42,53752
634,182,"New Lebanon borough, Pennsylvania",42,53768
635,1054,"New Philadelphia borough, Pennsylvania",42,53944
636,2409,"Newmanstown CDP, Pennsylvania",42,53856
637,693,"New Market CDP, Pennsylvania",42,53872
638,844,"New Milford borough, Pennsylvania",42,53880
639,650,"Madisonville town, Louisiana",22,47560
640,1085,"Mansfield city, Louisiana",22,48365
641,1772,"Mamou town, Louisiana",22,48085
642,10468,"Mandeville city, Louisiana",22,48225
643,386,"Mangham town, Louisiana",22,48260
644,534,"Mansura town, Louisiana",22,48400
645,1329,"Many town, Louisiana",22,48470
646,150,"Maringouin town, Louisiana",22,48610
647,289,"Marion town, Louisiana",22,48645
648,2877,"Marksville city, Louisiana",22,48750
649,13939,"Marrero CDP, Louisiana",22,48785
650,478,"Melville town, Louisiana",22,49730
651,570,"Martin village, Louisiana",22,48925
652,2127,"Mathews CDP, Louisiana",22,49170
653,770,"Maurice village, Louisiana",22,49240
654,4771,"Meraux CDP, Louisiana",22,49800
655,581,"Mermentau village, Louisiana",22,49870
656,407,"Mer Rouge village, Louisiana",22,49905
657,448,"Merrydale CDP, Louisiana",22,49940
658,894,"Merryville town, Louisiana",22,50010
659,110827,"Metairie CDP, Louisiana",22,50115
660,1689,"Minorca CDP, Louisiana",22,50990
661,600,"Midway CDP, Louisiana",22,50395
662,2862,"Milton CDP, Louisiana",22,50815
663,6041,"Minden city, Louisiana",22,50885
664,16312,"Monroe city, Louisiana",22,51410
665,1334,"Montegut CDP, Louisiana",22,51550
666,435,"Monterey CDP, Louisiana",22,51585
667,576,"Montgomery town, Louisiana",22,51620
668,734,"Monticello CDP, Louisiana",22,51645
669,120,"Montpelier village, Louisiana",22,51690
670,1566,"Montz CDP, Louisiana",22,51795
671,8348,"Morgan City city, Louisiana",22,52040
672,24,"Moonshine CDP, Louisiana",22,51800
673,664,"Mooringsport town, Louisiana",22,51830
674,537,"Moreauville village, Louisiana",22,51970
675,437,"Morganza village, Louisiana",22,52075
676,808,"Morse village, Louisiana",22,52320
677,10401,"Moss Bluff CDP, Louisiana",22,52425
678,15,"Mound village, Louisiana",22,52565
679,69,"Mount Lebanon town, Louisiana",22,52740
680,119,"Napoleonville village, Louisiana",22,53370
681,338,"Newellton town, Louisiana",22,53930
682,1800,"Natalbany CDP, Louisiana",22,53475
683,52,"Natchez village, Louisiana",22,53510
684,6824,"Natchitoches city, Louisiana",22,53545
685,16085,"New Iberia city, Louisiana",22,54035
686,1084,"New Llano town, Louisiana",22,54175
687,113428,"New Orleans city, Louisiana",22,55000
688,1897,"New Roads city, Louisiana",22,55105
689,679,"New Sarpy CDP, Louisiana",22,55140
690,154,"Noble village, Louisiana",22,55420
691,2455,"East Douglas CDP, Massachusetts",25,18875
692,15026,"Easthampton Town city, Massachusetts",25,19370
693,2627,"East Dennis CDP, Massachusetts",25,18840
694,5484,"East Falmouth CDP, Massachusetts",25,18980
695,4609,"East Harwich CDP, Massachusetts",25,19400
696,1435,"Essex CDP, Massachusetts",25,21815
697,1976,"East Pepperell CDP, Massachusetts",25,20310
698,3859,"East Sandwich CDP, Massachusetts",25,20380
699,26177,"Everett city, Massachusetts",25,21990
700,77349,"Fall River city, Massachusetts",25,23000
701,3479,"Falmouth CDP, Massachusetts",25,23070
702,2431,"Fiskdale CDP, Massachusetts",25,23840
703,31529,"Fitchburg city, Massachusetts",25,23875
704,3942,"Forestdale CDP, Massachusetts",25,24190
705,2939,"Burbank CDP, Washington",53,08780
706,21158,"Burien city, Washington",53,08850
707,6051,"Burlington city, Washington",53,08920
708,16910,"Camas city, Washington",53,09480
709,2707,"Canterwood CDP, Washington",53,09810
710,1532,"Carnation city, Washington",53,10215
711,2960,"Canyon Creek CDP, Washington",53,09820
712,568,"Carbonado town, Washington",53,09970
713,922,"Carlsborg CDP, Washington",53,10075
714,2052,"Carson CDP, Washington",53,10320
715,1845,"Cascade Valley CDP, Washington",53,10455
716,2358,"Cashmere city, Washington",53,10495
717,1812,"Castle Rock city, Washington",53,10565
718,2337,"Cathcart CDP, Washington",53,10600
719,504,"Cathlamet town, Washington",53,10635
720,2410,"Central Park CDP, Washington",53,11195
721,4207,"Cavalero CDP, Washington",53,10645
722,101,"Centerville CDP, Washington",53,11090
723,13901,"Centralia city, Washington",53,11160
724,3479,"Chain Lake CDP, Washington",53,11325
725,6313,"Chehalis city, Washington",53,11475
726,3116,"Chelan city, Washington",53,11615
727,184,"Chelan Falls CDP, Washington",53,11685
728,8653,"Cheney city, Washington",53,11825
729,513,"Cherry Grove CDP, Washington",53,12015
730,2426,"Chewelah city, Washington",53,12140
731,2625,"Gleed CDP, Washington",53,26945
732,1766,"Gold Bar city, Washington",53,27365
733,3009,"Goldendale city, Washington",53,27435
734,2438,"Grand Mound CDP, Washington",53,27890
735,496,"Gorst CDP, Washington",53,27680
736,19399,"Graham CDP, Washington",53,27785
737,756,"Grand Coulee city, Washington",53,27855
738,5995,"Grandview city, Washington",53,27925
739,1577,"Granger city, Washington",53,27960
740,2946,"Granite Falls city, Washington",53,27995
741,891,"Grapeview CDP, Washington",53,28135
742,871,"Grayland CDP, Washington",53,28345
743,248,"Grays River CDP, Washington",53,28450
744,732,"Green Bluff CDP, Washington",53,28590
745,154,"Harrah town, Washington",53,29710
746,65,"Greenwater CDP, Washington",53,28695
747,272,"Hamilton town, Washington",53,29255
748,2867,"Hansville CDP, Washington",53,29430
749,393,"Harrington city, Washington",53,29745
750,137,"Hartline town, Washington",53,29920
751,40,"Hat Island CDP, Washington",53,30030
752,52,"Hatton town, Washington",53,30060
753,15945,"Hazel Dell CDP, Washington",53,30305
754,142,"Herron Island CDP, Washington",53,30690
755,2758,"High Bridge CDP, Washington",53,30750
756,1259,"Home CDP, Washington",53,31985
757,5707,"Hobart CDP, Washington",53,31495
758,4520,"Hockinson CDP, Washington",53,31530
759,75,"Hogans Corner CDP, Washington",53,31540
760,338,"Hoodsport CDP, Washington",53,32125
761,7460,"Hoquiam city, Washington",53,32300
762,163,"Humptulips CDP, Washington",53,32650
763,316,"Hunts Point town, Washington",53,32755
764,841,"Ilwaco city, Washington",53,33000
765,58,"Inchelium CDP, Washington",53,33105
766,170,"Index town, Washington",53,33175
767,22736,"Issaquah city, Washington",53,33805
768,3049,"Indianola CDP, Washington",53,33280
769,18635,"Inglewood-Finn Hill CDP, Washington",53,33380
770,438,"Ione town, Washington",53,33560
771,297,"Jamestown CDP, Washington",53,33890
772,79,"Lemoyne CDP, Nebraska",31,26595
773,96,"Leshara village, Nebraska",31,26630
774,212,"Lewellen village, Nebraska",31,26805
775,67,"Lewiston village, Nebraska",31,26875
776,5919,"Lexington city, Nebraska",31,26910
777,12,"Lindy CDP, Nebraska",31,28140
778,75,"Liberty village, Nebraska",31,26980
779,222331,"Lincoln city, Nebraska",31,28000
780,250,"Lindsay village, Nebraska",31,28105
781,31440,"Passaic city, New Jersey",34,56550
782,481,"Pedricktown CDP, New Jersey",34,57360
783,50706,"Paterson city, New Jersey",34,57000
784,3322,"Paulsboro borough, New Jersey",34,57150
785,2326,"Peapack and Gladstone borough, New Jersey",34,57300
786,1048,"Pemberton borough, New Jersey",34,57480
787,1090,"Pemberton Heights CDP, New Jersey",34,57540
788,2462,"Pennington borough, New Jersey",34,57600
789,2153,"Penns Grove borough, New Jersey",34,57750
790,11302,"Pennsville CDP, New Jersey",34,57840
791,25541,"Perth Amboy city, New Jersey",34,58200
792,7450,"Pine Lake Park CDP, New Jersey",34,58830
793,12475,"Phillipsburg town, New Jersey",34,58350
794,2052,"Pine Beach borough, New Jersey",34,58590
795,6904,"Pine Hill borough, New Jersey",34,58770
796,2285,"Pine Ridge at Crestwood CDP, New Jersey",34,58852
797,10,"Pine Valley borough, New Jersey",34,58920
798,8658,"Pitman borough, New Jersey",34,59070
799,11724,"Plainfield city, New Jersey",34,59190
800,1159,"Plainsboro Center CDP, New Jersey",34,59285
801,370,"Pleasant Plains CDP, New Jersey",34,59500
802,4131,"Pomona CDP, New Jersey",34,60030
803,4926,"Pleasantville city, New Jersey",34,59640
804,17666,"Point Pleasant borough, New Jersey",34,59880
805,4308,"Point Pleasant Beach borough, New Jersey",34,59910
806,9758,"Pompton Lakes borough, New Jersey",34,60090
807,116,"Port Colden CDP, New Jersey",34,60210
808,3549,"Port Monmouth CDP, New Jersey",34,60360
809,126,"Port Murray CDP, New Jersey",34,60450
810,912,"Port Norris CDP, New Jersey",34,60510
811,2973,"Port Reading CDP, New Jersey",34,60540
812,1068,"Port Republic city, New Jersey",34,60600
813,5300,"Princeton Meadows CDP, New Jersey",34,60975
814,1848,"Presidential Lakes Estates CDP, New Jersey",34,60840
815,8870,"Princeton borough, New Jersey",34,60900
816,1844,"Princeton Junction CDP, New Jersey",34,60960
817,2995,"Prospect Park borough, New Jersey",34,61170
818,506,"Quinton CDP, New Jersey",34,61440
819,14301,"Rahway city, New Jersey",34,61530
820,4925,"Ramblewood CDP, New Jersey",34,61650
821,12946,"Ramsey borough, New Jersey",34,61680
822,5713,"Ramtown CDP, New Jersey",34,61725
823,6874,"Ridgefield borough, New Jersey",34,62910
824,5257,"Raritan borough, New Jersey",34,61980
825,7714,"Red Bank borough, New Jersey",34,62430
826,3101,"Richwood CDP, New Jersey",34,62820
827,8413,"Ridgefield Park village, New Jersey",34,62940
828,3198,"Riverdale borough, New Jersey",34,63300
829,20518,"Ridgewood village, New Jersey",34,63000
830,11321,"Ringwood borough, New Jersey",34,63150
831,2308,"Rio Grande CDP, New Jersey",34,63180
832,8326,"River Edge borough, New Jersey",34,63360
833,5330,"Rockaway borough, New Jersey",34,64050
834,2596,"Riverton borough, New Jersey",34,63660
835,842,"Upper Lake CDP, California",06,81358
836,61301,"Vacaville city, California",06,81554
837,11058,"Valinda CDP, California",06,81638
838,398,"Vallecito CDP, California",06,81652
839,6785,"Valley Center CDP, California",06,81736
840,38064,"Vallejo city, California",06,81666
841,11542,"Valle Vista CDP, California",06,81708
842,428,"Valley Acres CDP, California",06,81722
843,3047,"Valley Springs CDP, California",06,81890
844,105,"Valley Ford CDP, California",06,81778
845,186,"Valley Home CDP, California",06,81792
846,107,"Valley Ranch CDP, California",06,81869
847,0,"Valley Wells CDP, California",06,81925
848,1404,"Val Verde CDP, California",06,81967
849,2317,"Vandenberg AFB CDP, California",06,82072
850,177,"Victor CDP, California",06,82562
851,5029,"Vandenberg Village CDP, California",06,82086
852,153,"Verdi CDP, California",06,82334
853,99,"Vernon city, California",06,82422
854,56258,"Victorville city, California",06,82590
855,669,"View Park-Windsor Hills CDP, California",06,82667
856,4550,"Villa Park city, California",06,82744
857,195,"Vina CDP, California",06,82786
858,8670,"Vincent CDP, California",06,82814
859,2568,"Vine Hill CDP, California",06,82842
860,11306,"Vineyard CDP, California",06,82852
861,109,"Volcano CDP, California",06,83094
862,80203,"Visalia city, California",06,82954
863,59551,"Vista city, California",06,82996
864,1699,"Vista Santa Rosa CDP, California",06,83085
865,201,"Volta CDP, California",06,83108
866,3488,"Contra Costa Centre CDP, California",06,83215
867,629,"Walker CDP, California",06,83262
868,347,"Wallace CDP, California",06,83304
869,6913,"Walnut city, California",06,83332
870,50487,"Walnut Creek city, California",06,83346
871,682,"Cedar Key city, Florida",12,11225
872,6761,"Celebration CDP, Florida",12,11285
873,656,"Center Hill city, Florida",12,11325
874,674,"Century town, Florida",12,11362
875,364,"Berrydale CDP, Florida",12,05825
876,7662,"Beverly Hills CDP, Florida",12,06125
877,987,"Black Diamond CDP, Florida",12,06667
878,819,"Bristol city, Florida",12,08600
879,1003,"Callahan town, Florida",12,09700
880,2369,"Bonifay city, Florida",12,07450
881,3691,"Buckingham CDP, Florida",12,09350
882,1772,"Burnt Store Marina CDP, Florida",12,09612
883,455,"Captiva CDP, Florida",12,10425
884,1628,"Chattahoochee city, Florida",12,11800
885,45,"Charleston Park CDP, Florida",12,11597
886,3318,"Charlotte Harbor CDP, Florida",12,11625
887,2233,"Charlotte Park CDP, Florida",12,11650
888,8592,"Cheval CDP, Florida",12,11912
889,1381,"Chiefland city, Florida",12,11925
890,2460,"Chipley city, Florida",12,11975
891,345,"Chokoloskee CDP, Florida",12,12150
892,1097,"Christmas CDP, Florida",12,12250
893,2266,"Chuluota CDP, Florida",12,12275
894,6680,"Citrus Hills CDP, Florida",12,12412
895,808,"Chumuckla CDP, Florida",12,12300
896,301,"Cinco Bayou town, Florida",12,12325
897,2325,"Clarcona CDP, Florida",12,12675
898,19004,"Citrus Park CDP, Florida",12,12425
899,7665,"Citrus Springs CDP, Florida",12,12450
900,85936,"Clearwater city, Florida",12,12875
901,687,"Ohio City village, Ohio",39,58002
902,211,"Olde West Chester CDP, Ohio",39,58149
903,176,"Old Fort CDP, Ohio",39,58156
904,2562,"Orange village, Ohio",39,58604
905,276,"Old Washington village, Ohio",39,58226
906,8567,"Olmsted Falls city, Ohio",39,58422
907,5655,"Ontario city, Ohio",39,58520
908,188,"Orangeville village, Ohio",39,58674
909,318,"Ochelata town, Oklahoma",40,53700
910,892,"Oilton city, Oklahoma",40,54000
911,1128,"Okarche town, Oklahoma",40,54050
912,382,"Okay town, Oklahoma",40,54100
913,1080,"Okeene town, Oklahoma",40,54150
914,241,"Oktaha town, Oklahoma",40,55200
915,2023,"Okemah city, Oklahoma",40,54200
916,363646,"Oklahoma City city, Oklahoma",40,55000
917,6536,"Okmulgee city, Oklahoma",40,55150
918,5,"Old Eucha CDP, Oklahoma",40,55275
919,161,"Old Green CDP, Oklahoma",40,55285
920,442,"Olustee town, Oklahoma",40,55450
921,876,"Oologah town, Oklahoma",40,55750
922,164,"Optima town, Oklahoma",40,55850
923,127,"Orlando town, Oklahoma",40,56050
924,1106,"Panama town, Oklahoma",40,56900
925,138,"Osage town, Oklahoma",40,56150
926,22956,"Owasso city, Oklahoma",40,56650
927,334,"Paden town, Oklahoma",40,56800
928,498,"Paoli town, Oklahoma",40,57100
929,75,"Paradise Hill town, Oklahoma",40,57150
930,1696,"Park Hill CDP, Oklahoma",40,57300
931,4515,"Pauls Valley city, Oklahoma",40,57550
932,2101,"Pawhuska city, Oklahoma",40,57600
933,1283,"Pawnee city, Oklahoma",40,57650
934,98,"Peoria town, Oklahoma",40,58100
935,175,"Peavine CDP, Oklahoma",40,57875
936,409,"Peggs CDP, Oklahoma",40,57950
937,98,"Pensacola town, Oklahoma",40,58050
938,2400,"Perkins city, Oklahoma",40,58150
939,4377,"Perry city, Oklahoma",40,58250
940,607,"Pettit CDP, Oklahoma",40,58400
941,83,"Phillips town, Oklahoma",40,58500
942,14,"Picher city, Oklahoma",40,58550
943,5130,"Piedmont city, Oklahoma",40,58700
944,62,"Piney CDP, Oklahoma",40,59100
945,148,"Pittsburg town, Oklahoma",40,59350
946,74,"Pinhook Corner CDP, Oklahoma",40,59125
947,1738,"Pink town, Oklahoma",40,59150
948,319,"Pin Oak Acres CDP, Oklahoma",40,59175
949,134,"Pocasset town, Oklahoma",40,59700
950,3412,"Pocola town, Oklahoma",40,59750
951,20072,"Ponca City city, Oklahoma",40,59850
952,769,"Pond Creek city, Oklahoma",40,59950
953,418,"Porter town, Oklahoma",40,60150
954,458,"Porum town, Oklahoma",40,60250
955,87,"Proctor CDP, Oklahoma",40,60750
956,1952,"Prague city, Oklahoma",40,60500
957,6340,"Poteau city, Oklahoma",40,60350
958,404,"Prue town, Oklahoma",40,60850
959,6894,"Pryor Creek city, Oklahoma",40,61000
960,123,"Pump Back CDP, Oklahoma",40,61020
961,4636,"Purcell city, Oklahoma",40,61150
962,27,"Putnam town, Oklahoma",40,61250
963,580,"Quapaw town, Oklahoma",40,61400
964,769,"Quinton town, Oklahoma",40,61550
965,4982,"Coatesville city, Pennsylvania",42,14712
966,231,"Coburn CDP, Pennsylvania",42,14760
967,1115,"Cochranton borough, Pennsylvania",42,14800
968,600,"Cochranville CDP, Pennsylvania",42,14808
969,611,"Cokeburg borough, Pennsylvania",42,14896
970,2174,"Spencer town, Indiana",18,71972
971,877,"Spiceland town, Indiana",18,72008
972,307,"Spring Grove town, Indiana",18,72206
973,77,"Spring Hill town, Indiana",18,72232
974,343,"Star City CDP, Indiana",18,72638
975,209,"Spring Lake town, Indiana",18,72296
976,144,"Springport town, Indiana",18,72332
977,198,"Spurgeon town, Indiana",18,72440
978,141,"State Line City town, Indiana",18,72764
979,525,"Staunton town, Indiana",18,72782
980,312,"Stilesville town, Indiana",18,73178
981,193,"Stinesville town, Indiana",18,73232
982,525,"Stockwell CDP, Indiana",18,73340
983,221,"Straughn town, Indiana",18,73664
984,998,"Sunman town, Indiana",18,74168
985,4151,"Sullivan city, Indiana",18,74006
