,H002001,H002002,NAME,state,place
74,455,346,"Fieldale CDP, Virginia",51,27744
75,143,0,"Fincastle town, Virginia",51,27824
76,3077,2352,"Fishersville CDP, Virginia",51,27968
77,124,0,"Flint Hill CDP, Virginia",51,28496
78,2018,1863,"Fort Belvoir CDP, Virginia",51,29008
79,2562,2562,"Floris CDP, Virginia",51,28528
80,277,0,"Floyd town, Virginia",51,28544
81,3922,3847,"Forest CDP, Virginia",51,28688
82,417,0,"Fort Chiswell CDP, Virginia",51,29040
83,6113,6113,"Fort Hunt CDP, Virginia",51,29136
84,866,829,"Fort Lee CDP, Virginia",51,29152
85,7627,7627,"Franconia CDP, Virginia",51,29552
86,3901,3769,"Franklin city, Virginia",51,29600
87,6197,6197,"Franklin Farm CDP, Virginia",51,29628
88,6184,6147,"Front Royal town, Virginia",51,29968
89,10467,10369,"Fredericksburg city, Virginia",51,29744
90,82,0,"Free Union CDP, Virginia",51,29840
91,340,0,"Fries town, Virginia",51,29920
92,3959,3951,"Gainesville CDP, Virginia",51,30176
93,3252,2830,"Galax city, Virginia",51,30208
94,187,0,"Gargatha CDP, Virginia",51,30384
95,636,0,"Gasburg CDP, Virginia",51,30480
96,1087,940,"Gate City town, Virginia",51,30496
97,1730,1730,"George Mason CDP, Virginia",51,30618
98,670,0,"Glade Spring town, Virginia",51,31056
99,532,0,"Glasgow town, Virginia",51,31136
100,1149,901,"Gloucester Courthouse CDP, Virginia",51,31608
101,6241,6241,"Glen Allen CDP, Virginia",51,31200
102,58,0,"Glen Lyn town, Virginia",51,31376
103,459,459,"Glenvar CDP, Virginia",51,31488
104,4257,3975,"Gloucester Point CDP, Virginia",51,31616
105,338,0,"Goochland CDP, Virginia",51,31808
106,710,0,"Gordonsville town, Virginia",51,31936
107,192,0,"Goshen town, Virginia",51,31968
108,412,0,"Gratton CDP, Virginia",51,32320
109,5179,4292,"Great Falls CDP, Virginia",51,32496
110,145,0,"Greenbackville CDP, Virginia",51,32560
111,3224,3224,"Greenbriar CDP, Virginia",51,32592
112,461,0,"Humansville city, Missouri",29,33706
113,141,0,"Hume town, Missouri",29,33724
114,97,0,"Hunnewell city, Missouri",29,33760
115,76,0,"Hunter CDP, Missouri",29,33778
116,136,136,"Huntleigh city, Missouri",29,33850
117,15,0,"Huntsdale town, Missouri",29,33868
118,690,0,"Huntsville city, Missouri",29,33886
119,94,0,"Hurdland city, Missouri",29,33904
120,79,0,"Hurley city, Missouri",29,33922
121,53834,53130,"Independence city, Missouri",29,35000
122,22,0,"Iatan village, Missouri",29,34210
123,347,0,"Iberia city, Missouri",29,34228
124,1871,1758,"Imperial CDP, Missouri",29,34354
125,716,0,"Indian Point village, Missouri",29,35186
126,1315,0,"Innsbrook village, Missouri",29,35240
127,57,0,"Ionia town, Missouri",29,35306
128,8,0,"Irena village, Missouri",29,35324
129,192,0,"Irondale city, Missouri",29,35396
130,5835,5784,"Jackson city, Missouri",29,35648
131,367,0,"Iron Mountain Lake city, Missouri",29,35450
132,745,712,"Ironton city, Missouri",29,35468
133,24,0,"Irwin CDP, Missouri",29,35486
134,65,0,"Jacksonville village, Missouri",29,36224
135,63,0,"Jameson town, Missouri",29,36314
136,308,0,"Jamesport city, Missouri",29,36332
137,187,0,"Jamestown town, Missouri",29,36368
138,447,0,"Jasper city, Missouri",29,36512
139,18852,18726,"Jefferson City city, Missouri",29,37000
140,140,0,"Josephville village, Missouri",29,37700
141,6937,6937,"Jennings city, Missouri",29,37178
142,124,0,"Jerico Springs village, Missouri",29,37214
143,23322,23212,"Joplin city, Missouri",29,37592
144,179,162,"Junction City village, Missouri",29,37736
145,1001,0,"Kahoka city, Missouri",29,37790
146,221860,219009,"Kansas City city, Missouri",29,38000
147,3120,2787,"Kearney city, Missouri",29,38072
148,243,241,"Kelso village, Missouri",29,38216
149,850,0,"Three Forks city, Montana",30,73975
150,61,0,"Toston CDP, Montana",30,74500
151,888,0,"Townsend city, Montana",30,74575
152,329,0,"Trego CDP, Montana",30,74725
153,168,0,"Trout Creek CDP, Montana",30,74950
154,490,0,"Troy city, Montana",30,75025
155,121,32,"Turah CDP, Montana",30,75175
156,47,0,"Turner CDP, Montana",30,75250
157,65,0,"Turtle Lake CDP, Montana",30,75287
158,304,0,"Vaughn CDP, Montana",30,76675
159,206,0,"Twin Bridges town, Montana",30,75475
160,281,0,"Ulm CDP, Montana",30,75775
161,284,0,"Valier town, Montana",30,76225
162,357,0,"Victor CDP, Montana",30,76900
163,171,0,"Virginia City town, Montana",30,77125
164,344,298,"Walkerville town, Montana",30,77650
165,57,0,"Weeksville CDP, Montana",30,78775
166,114,0,"Westby town, Montana",30,78925
167,314,0,"West Glacier CDP, Montana",30,79075
168,969,0,"West Yellowstone town, Montana",30,79525
169,851,660,"West Glendive CDP, Montana",30,79086
170,110,11,"West Havre CDP, Montana",30,79098
171,210,0,"West Kootenai CDP, Montana",30,79105
172,224,0,"Wheatland CDP, Montana",30,79695
173,4086,3829,"Whitefish city, Montana",30,79825
174,538,0,"Whitehall town, Montana",30,79900
175,283,0,"White Haven CDP, Montana",30,79935
176,563,0,"White Sulphur Springs city, Montana",30,80050
177,38,0,"Whitewater CDP, Montana",30,80200
178,308,0,"Wibaux town, Montana",30,80350
179,120,0,"Willow Creek CDP, Montana",30,80800
180,22159,20114,"Prescott city, Arizona",04,57380
181,621,0,"Queen Valley CDP, Arizona",04,58290
182,17494,16639,"Prescott Valley town, Arizona",04,57450
183,3378,3114,"Quartzsite town, Arizona",04,58010
184,8557,8350,"Queen Creek town, Arizona",04,58150
185,226,148,"Rainbow City CDP, Arizona",04,58620
186,162,162,"Rancho Mesa Verde CDP, Arizona",04,58870
187,202,0,"Red Mesa CDP, Arizona",04,59550
188,64,0,"Red Rock CDP (Apache County), Arizona",04,59760
189,786,0,"Red Rock CDP (Pinal County), Arizona",04,59770
190,50,0,"Rillito CDP, Arizona",04,59900
191,2044,1054,"Rincon Valley CDP, Arizona",04,60120
192,6356,4434,"Rio Rico CDP, Arizona",04,60180
193,43,0,"Roosevelt CDP, Arizona",04,61300
194,1647,0,"Rio Verde CDP, Arizona",04,60250
195,42,0,"Rock House CDP, Arizona",04,60770
196,205,0,"Rock Point CDP, Arizona",04,60880
197,160,0,"Rough Rock CDP, Arizona",04,61370
198,260,0,"Round Rock CDP, Arizona",04,61440
199,227,0,"Round Valley CDP, Arizona",04,61448
200,63,0,"Rye CDP, Arizona",04,61690
201,50,0,"Sacate Village CDP, Arizona",04,61715
202,671,0,"Sacaton CDP, Arizona",04,61720
203,168,0,"Sacaton Flats Village CDP, Arizona",04,61800
204,10615,8293,"Sahuarita town, Arizona",04,62140
205,5671,5129,"Saddlebrooke CDP, Arizona",04,61940
206,1476,1118,"St. Johns city, Arizona",04,62350
207,3908,3871,"Safford city, Arizona",04,62000
208,804,0,"St. David CDP, Arizona",04,62280
209,139,0,"St. Johns CDP, Arizona",04,62362
210,518,287,"St. Michaels CDP, Arizona",04,62420
211,1078,0,"Salome CDP, Arizona",04,62700
212,998,737,"San Carlos CDP, Arizona",04,62910
213,242,0,"Sanders CDP, Arizona",04,63050
214,211,0,"San Jose CDP, Arizona",04,63260
215,4062,3971,"Cambria CDP, California",06,10074
216,480,0,"Camanche North Shore CDP, California",06,10042
217,344,0,"Camanche Village CDP, California",06,10044
218,25702,25491,"Camarillo city, California",06,10046
219,1179,1179,"Cambrian Park CDP, California",06,10088
220,7610,7179,"Cameron Park CDP, California",06,10256
221,810,712,"Camino CDP, California",06,10270
222,642,642,"Camino Tassajara CDP, California",06,10301
223,16950,16950,"Campbell city, California",06,10345
224,383,0,"Camp Nelson CDP, California",06,10494
225,1105,0,"Campo CDP, California",06,10508
226,1259,1175,"Camp Pendleton North CDP, California",06,10559
227,128,0,"Cantua Creek CDP, California",06,10816
228,2865,2865,"Camp Pendleton South CDP, California",06,10561
229,81,0,"Camptonville CDP, California",06,10676
230,76,0,"Canby CDP, California",06,10732
231,27,0,"Canyondam CDP, California",06,10914
232,4532,4514,"Canyon Lake city, California",06,10928
233,5534,5534,"Capitola city, California",06,11040
234,1,0,"Caribou CDP, California",06,11166
235,44673,44673,"Carlsbad city, California",06,11194
236,3417,3417,"Carmel-by-the-Sea city, California",06,11250
237,2156,1038,"Carmel Valley Village CDP, California",06,11324
238,5429,5429,"Carpinteria city, California",06,11446
239,68,0,"Carmet CDP, California",06,11376
240,28165,28165,"Carmichael CDP, California",06,11390
241,947,752,"Carnelian Bay CDP, California",06,11418
242,65,0,"Carrick CDP, California",06,11481
243,26226,26226,"Carson city, California",06,11530
244,55,0,"Cartago CDP, California",06,11600
245,680,0,"Caruthers CDP, California",06,11614
246,711,711,"Stewart Manor village, New York",36,71267
247,740,739,"Stillwater village, New York",36,71322
248,545,0,"Stone Ridge CDP, New York",36,71597
249,5042,5037,"Stony Brook CDP, New York",36,71608
250,4754,4429,"Washington city, North Carolina",37,71220
251,220,220,"Washington Park town, North Carolina",37,71240
252,86,0,"Watha town, North Carolina",37,71320
253,320,0,"Waves CDP, North Carolina",37,71440
254,3517,3417,"Waxhaw town, North Carolina",37,71460
255,5534,5176,"Waynesville town, North Carolina",37,71500
256,1855,1477,"Welcome CDP, North Carolina",37,71760
257,1582,1425,"Weaverville town, North Carolina",37,71560
258,175,30,"Webster town, North Carolina",37,71600
259,3285,2784,"Weddington town, North Carolina",37,71680
260,809,620,"Weldon town, North Carolina",37,71780
261,2430,2384,"Wendell town, North Carolina",37,71860
262,1138,0,"Wentworth town, North Carolina",37,71900
263,2359,2215,"Wesley Chapel village, North Carolina",37,71940
264,558,504,"West Canton CDP, North Carolina",37,72150
265,751,696,"West Jefferson town, North Carolina",37,72540
266,372,0,"Whitakers town, North Carolina",37,73160
267,643,643,"West Marion CDP, North Carolina",37,72600
268,1671,1503,"Westport CDP, North Carolina",37,72755
269,1365,1298,"Whispering Pines village, North Carolina",37,73140
270,1443,0,"White Lake town, North Carolina",37,73300
271,161,0,"White Oak CDP, North Carolina",37,73320
272,490,0,"White Plains CDP, North Carolina",37,73460
273,2662,2540,"Whiteville city, North Carolina",37,73660
274,279,10,"Whitsett town, North Carolina",37,73760
275,1633,1564,"Wilkesboro town, North Carolina",37,74020
276,823,655,"Wilson's Mills town, North Carolina",37,74580
277,2685,2593,"Williamston town, North Carolina",37,74220
278,53400,53400,"Wilmington city, North Carolina",37,74440
279,21870,21669,"Wilson city, North Carolina",37,74540
280,1193,1146,"Windsor town, North Carolina",37,74680
281,302,0,"Winfall town, North Carolina",37,74720
282,1046,1042,"Wingate town, North Carolina",37,74760
283,103974,103881,"Winston-Salem city, North Carolina",37,75000
284,3593,3582,"Winterville town, North Carolina",37,75060
285,385,44,"Woodlawn CDP, North Carolina",37,75375
286,2698,2500,"Woodfin town, North Carolina",37,75280
287,393,0,"Winton town, North Carolina",37,75080
288,364,0,"Woodland town, North Carolina",37,75340
289,2111,1816,"Wrightsboro CDP, North Carolina",37,75780
290,2751,2751,"Wrightsville Beach town, North Carolina",37,75820
291,1235,1208,"Yadkinville town, North Carolina",37,75960
292,748,0,"Yanceyville town, North Carolina",37,76000
293,562,523,"Youngsville town, North Carolina",37,76200
294,1862,1770,"Zebulon town, North Carolina",37,76220
295,41,0,"Alamo city, North Dakota",38,00940
296,28,0,"Alsen city, North Dakota",38,01740
297,39,0,"Ardoch city, North Dakota",38,02860
298,10,0,"Ayr city, North Dakota",38,04020
299,121,0,"Abercrombie city, North Dakota",38,00100
300,98,0,"Adams city, North Dakota",38,00340
301,520,0,"Ashley city, North Dakota",38,03540
302,120,0,"Alexander city, North Dakota",38,01180
303,29,0,"Ambrose city, North Dakota",38,01860
304,142,0,"Aneta city, North Dakota",38,02380
305,59,0,"Arnegard city, North Dakota",38,03220
306,21,0,"Alice city, North Dakota",38,01420
307,211,110,"Hooven CDP, Ohio",39,36232
308,401,0,"Hopedale village, Ohio",39,36260
309,116,100,"Howard CDP, Ohio",39,36512
310,1939,1930,"Valparaiso city, Florida",12,73675
311,13668,13668,"Valrico CDP, Florida",12,73700
312,3401,3401,"Vamo CDP, Florida",12,73725
313,17328,16238,"Venice city, Florida",12,73900
314,3956,3956,"Venice Gardens CDP, Florida",12,73950
315,1357,1357,"Verona Walk CDP, Florida",12,74235
316,360,0,"Vernon city, Florida",12,74125
317,10258,10258,"Vero Beach city, Florida",12,74150
318,11618,11618,"Vero Beach South CDP, Florida",12,74200
319,4990,4990,"Viera East CDP, Florida",12,74368
320,3020,2686,"Viera West CDP, Florida",12,74370
321,1588,1474,"Villano Beach CDP, Florida",12,74498
322,7922,7922,"Villas CDP, Florida",12,74512
323,2626,2626,"Vineyards CDP, Florida",12,74562
324,949,949,"Virginia Gardens village, Florida",12,74575
325,379,302,"Wabasso CDP, Florida",12,74625
326,1522,1522,"Wabasso Beach CDP, Florida",12,74635
327,451,0,"Ashton city, Idaho",16,03610
328,20,0,"Banks CDP, Idaho",16,04600
329,142,0,"Basalt city, Idaho",16,05230
330,926,851,"Bellevue city, Idaho",16,06220
331,120,0,"Bloomington city, Idaho",16,08560
332,85,0,"Bennington CDP, Idaho",16,06670
333,4547,4476,"Blackfoot city, Idaho",16,07840
334,138,0,"Bliss city, Idaho",16,08470
335,1254,1252,"Bonners Ferry city, Idaho",16,09370
336,1766,1725,"Buhl city, Idaho",16,10810
337,3885,3847,"Burley city, Idaho",16,11260
338,103,0,"Castleford city, Idaho",16,13240
339,51,0,"Butte City city, Idaho",16,11710
340,240,0,"Carey city, Idaho",16,12790
341,847,0,"Cascade city, Idaho",16,13150
342,598,0,"Challis city, Idaho",16,13780
343,4961,4960,"Chubbuck city, Idaho",16,14680
344,308,0,"Clark Fork city, Idaho",16,14950
345,163,0,"Bancroft city, Idaho",16,04420
346,127,0,"Bovill city, Idaho",16,09730
347,16323,16269,"Caldwell city, Idaho",16,12250
348,178,0,"Cambridge city, Idaho",16,12520
349,18,0,"Clayton city, Idaho",16,15490
350,407,0,"Blanchard CDP, Idaho",16,08290
351,92700,92335,"Boise City city, Idaho",16,08830
352,392,0,"Cottonwood city, Idaho",16,18640
353,171,0,"Conkling Park CDP, Idaho",16,17830
354,88,0,"Clifton city, Idaho",16,16120
355,20219,20133,"Coeur d'Alene city, Idaho",16,16750
356,476,0,"Council city, Idaho",16,18820
357,261,0,"Craigmont city, Idaho",16,19270
358,90,0,"Crouch city, Idaho",16,19720
359,176,0,"Culdesac city, Idaho",16,19900
360,917,917,"Dalton Gardens city, Idaho",16,20350
361,144,0,"Dayton city, Idaho",16,20710
362,127,0,"Declo city, Idaho",16,20980
363,59,0,"De Smet CDP, Idaho",16,21520
364,103,0,"Dietrich city, Idaho",16,21790
365,100,0,"Donnelly city, Idaho",16,22330
366,327,70,"Dover city, Idaho",16,22510
367,290,0,"Downey city, Idaho",16,22600
368,873,0,"Driggs city, Idaho",16,22690
369,10,0,"Drummond city, Idaho",16,22780
370,265,0,"Dubois city, Idaho",16,22960
371,181,0,"East Hope city, Idaho",16,23680
372,180,0,"Eden city, Idaho",16,24310
373,187,0,"Elk City CDP, Idaho",16,24940
374,152,0,"Elk River city, Idaho",16,25120
375,2916,2896,"Emmett city, Idaho",16,25570
376,244,0,"Fairfield city, Idaho",16,26290
377,67,0,"Ferdinand city, Idaho",16,27460
378,77,77,"Fernan Lake Village city, Idaho",16,27550
379,1002,1001,"Filer city, Idaho",16,27730
380,6296,6075,"Hopatcong borough, New Jersey",34,32910
381,6718,6718,"Iselin CDP, New Jersey",34,34470
382,420,420,"Hi-Nella borough, New Jersey",34,32220
383,102,0,"Hope CDP, New Jersey",34,33030
384,817,817,"Hopewell borough, New Jersey",34,33150
385,65,0,"Hutchinson CDP, New Jersey",34,33690
386,393,393,"Interlaken borough, New Jersey",34,34200
387,831,831,"Island Heights borough, New Jersey",34,34530
388,2267,2267,"Jamesburg borough, New Jersey",34,34890
389,108720,108720,"Jersey City city, New Jersey",34,36000
390,45,0,"Johnsonburg CDP, New Jersey",34,36150
391,150,0,"Juliustown CDP, New Jersey",34,36300
392,4318,4318,"Keansburg borough, New Jersey",34,36480
393,1149,1149,"Kenvil CDP, New Jersey",34,36720
394,14180,14180,"Kearny town, New Jersey",34,36510
395,3198,3198,"Kendall Park CDP, New Jersey",34,36660
396,2924,2924,"Kenilworth borough, New Jersey",34,36690
397,3272,3272,"Keyport borough, New Jersey",34,36810
398,2553,2553,"Kingston Estates CDP, New Jersey",34,36960
399,3600,2475,"Kinnelon borough, New Jersey",34,37110
400,1115,1115,"Lake Como borough, New Jersey",34,37560
401,943,943,"Lakehurst borough, New Jersey",34,37770
402,1230,1216,"Laurel Lake CDP, New Jersey",34,39120
403,4100,4100,"Lake Mohawk CDP, New Jersey",34,38040
404,464,310,"Lake Telemark CDP, New Jersey",34,38430
405,2075,2075,"Lambertville city, New Jersey",34,38610
406,166,0,"Burdett village, New York",36,11132
407,663,663,"Brookville village, New York",36,10132
408,656,0,"Brocton village, New York",36,08488
409,2430,2430,"Bronxville village, New York",36,08532
410,863,863,"Buchanan village, New York",36,10341
411,1268,1268,"Brookhaven CDP, New York",36,09000
412,462,455,"Brownville village, New York",36,10231
413,241,0,"Brushton village, New York",36,10286
414,94,0,"Burke village, New York",36,11154
415,133444,133444,"Buffalo city, New York",36,11000
416,24,0,"Byersville CDP, New York",36,11550
417,1469,881,"Calcium CDP, New York",36,11671
418,133,0,"Callicoon CDP, New York",36,11748
419,3224,2325,"Calverton CDP, New York",36,11781
420,883,0,"Cambridge village, New York",36,11825
421,612,612,"Camillus village, New York",36,11902
422,304,0,"Campbell CDP, New York",36,11935
423,506,0,"Cape Vincent village, New York",36,12353
424,1059,0,"Camden village, New York",36,11847
425,155,0,"Busti CDP, New York",36,11440
426,773,217,"Cairo CDP, New York",36,11638
427,971,0,"Caledonia village, New York",36,11704
428,5203,5203,"Canandaigua city, New York",36,12144
429,355,0,"Candor village, New York",36,12210
430,987,0,"Canisteo village, New York",36,12254
431,1932,1932,"Carle Place CDP, New York",36,12419
432,2490,2465,"Carmel Hamlet CDP, New York",36,12532
433,1037,1022,"Canajoharie village, New York",36,12111
434,248,0,"Canaseraga village, New York",36,12177
435,2099,1968,"Canastota village, New York",36,12188
436,1808,1745,"Canton village, New York",36,12331
437,899,0,"Caroga Lake CDP, New York",36,12584
438,1616,1577,"Carthage village, New York",36,12683
439,340,0,"Cassadaga village, New York",36,12749
440,453,0,"Castile village, New York",36,12771
441,619,619,"Castleton-on-Hudson village, New York",36,12870
442,137,0,"Castorland village, New York",36,12881
443,2029,1951,"Catskill village, New York",36,13002
444,10408,10408,"Centereach CDP, New York",36,13376
445,1118,1104,"Johnson Creek village, Wisconsin",55,38350
446,43,0,"Jump River CDP, Wisconsin",55,38625
447,211,0,"Junction City village, Wisconsin",55,38650
448,81,0,"Kennan village, Wisconsin",55,39175
449,144,0,"Juda CDP, Wisconsin",55,38600
450,924,891,"Juneau city, Wisconsin",55,38675
451,6596,6456,"Kaukauna city, Wisconsin",55,38800
452,73,0,"Kekoskee village, Wisconsin",55,38900
453,116,0,"Jim Falls CDP, Wisconsin",55,38225
454,172,0,"Kellnersville village, Wisconsin",55,39000
455,233,0,"Kendall village, Wisconsin",55,39150
456,40643,40617,"Kenosha city, Wisconsin",55,39225
457,371,0,"Keshena CDP, Wisconsin",55,39250
458,1698,1688,"Kewaskum village, Wisconsin",55,39300
459,1462,1287,"Kewaunee city, Wisconsin",55,39350
460,1697,1673,"Kiel city, Wisconsin",55,39525
461,212,0,"Kieler CDP, Wisconsin",55,39550
462,2871,2871,"Kimberly village, Wisconsin",55,39650
463,62,0,"Knowlton CDP, Wisconsin",55,40125
464,507,354,"King CDP, Wisconsin",55,39700
465,148,0,"Kingston village, Wisconsin",55,39750
466,871,823,"Kohler village, Wisconsin",55,40275
467,161,0,"Krakow CDP, Wisconsin",55,40450
468,2810,2160,"Kronenwetter village, Wisconsin",55,40550
469,861,0,"Lac du Flambeau CDP, Wisconsin",55,40675
470,135,123,"Lac La Belle village, Wisconsin",55,40750
471,22628,22622,"La Crosse city, Wisconsin",55,40775
472,2554,2448,"Lake Hallie village, Wisconsin",55,41525
473,230,0,"Knapp village, Wisconsin",55,39975
474,1667,1621,"Ladysmith city, Wisconsin",55,40850
475,375,0,"La Farge village, Wisconsin",55,40875
476,859,0,"Lake Arrowhead CDP, Wisconsin",55,41160
477,1237,0,"Lake Camelot CDP, Wisconsin",55,41210
478,2343,2061,"Lake Delton village, Wisconsin",55,41300
479,4225,4176,"Lake Geneva city, Wisconsin",55,41450
480,157,0,"Lake Ivanhoe CDP, Wisconsin",55,41560
481,833,50,"Lake Koshkonong CDP, Wisconsin",55,41583
482,194,0,"Lake Lorraine CDP, Wisconsin",55,41645
483,2776,2634,"Lake Mills city, Wisconsin",55,41675
484,775,0,"Lake Nebagamon village, Wisconsin",55,41725
485,1030,805,"Lake Ripley CDP, Wisconsin",55,41765
486,404,404,"Lake Shangrila CDP, Wisconsin",55,41770
487,475,0,"Lake Sherwood CDP, Wisconsin",55,41772
488,234,0,"Lake Tomahawk CDP, Wisconsin",55,41875
489,2479,0,"Lake Wisconsin CDP, Wisconsin",55,42012
490,1214,1060,"Lake Wissota CDP, Wisconsin",55,42025
491,249,0,"Lakewood CDP, Wisconsin",55,42050
492,1805,1721,"Lancaster city, Wisconsin",55,42250
493,517,453,"Lannon village, Wisconsin",55,42450
494,294,0,"Laona CDP, Wisconsin",55,42475
495,1218,12,"Lauderdale Lakes CDP, Wisconsin",55,42805
496,172,0,"La Valle village, Wisconsin",55,42825
497,80,0,"Lebanon CDP, Wisconsin",55,43025
498,1077,978,"Lake Wazeecha CDP, Wisconsin",55,41975
499,1408,0,"Legend Lake CDP, Wisconsin",55,43207
500,275,0,"Lena village, Wisconsin",55,43325
501,39,0,"Beulah CDP, Wyoming",56,06480
502,282,0,"Big Piney town, Wyoming",56,07060
503,113,0,"Boulder CDP, Wyoming",56,09235
504,120,0,"Bondurant CDP, Wyoming",56,08365
505,76,0,"Bedford CDP, Wyoming",56,06045
506,87,0,"Bessemer Bend CDP, Wyoming",56,06407
507,209,0,"Big Horn CDP, Wyoming",56,06770
508,190,0,"Bear River town, Wyoming",56,05625
509,144,0,"Boulder Flats CDP, Wyoming",56,09307
510,83,50,"Brookhurst CDP, Wyoming",56,10175
511,327,0,"Webster city, Florida",12,75600
512,186,0,"Wausau town, Florida",12,75450
513,398,267,"Waverly CDP, Florida",12,75475
514,1038,0,"Weeki Wachee Gardens CDP, Florida",12,75641
515,22685,22030,"Wellington village, Florida",12,75812
516,1481,1481,"Wahneta CDP, Florida",12,74775
517,17764,16665,"Wesley Chapel CDP, Florida",12,75875
518,2443,2443,"Westgate CDP, Florida",12,76290
519,1799,1799,"West Bradenton CDP, Florida",12,76050
520,9812,9812,"Westchester CDP, Florida",12,76075
521,1497,1467,"West DeLand CDP, Florida",12,76087
522,11102,11102,"West Little River CDP, Florida",12,76487
523,8881,8786,"West Melbourne city, Florida",12,76500
524,4711,4711,"West Park city, Florida",12,76658
525,9244,9244,"Westchase CDP, Florida",12,76062
526,9398,9398,"West Lealman CDP, Florida",12,76481
527,2180,2180,"West Miami city, Florida",12,76525
528,24394,24360,"Weston city, Florida",12,76582
529,54179,53703,"West Palm Beach city, Florida",12,76600
530,10246,10246,"West Pensacola CDP, Florida",12,76675
531,3336,3336,"West Perrine CDP, Florida",12,76700
532,2150,2150,"West Samoset CDP, Florida",12,76740
533,5717,5594,"West Vero Corridor CDP, Florida",12,76937
534,3430,3430,"Westview CDP, Florida",12,76950
535,137,0,"Westville town, Florida",12,76975
536,1530,1487,"White City CDP, Florida",12,77275
537,3509,3509,"Westwood Lakes CDP, Florida",12,77075
538,1077,0,"Wewahitchka city, Florida",12,77100
539,2670,2670,"Whiskey Creek CDP, Florida",12,77137
540,417,0,"White Springs town, Florida",12,77400
541,1379,1379,"Whitfield CDP (Manatee County), Florida",12,77467
542,137,0,"Whitfield CDP (Santa Rosa County), Florida",12,77470
543,4464,4282,"Wildwood city, Florida",12,77675
544,4791,4791,"Williamsburg CDP, Florida",12,77735
545,1148,1058,"Williston city, Florida",12,77825
546,1802,1557,"Wimauma CDP, Florida",12,78025
547,1103,0,"Williston Highlands CDP, Florida",12,77837
548,2300,2300,"Willow Oak CDP, Florida",12,77862
549,7162,7162,"Wilton Manors city, Florida",12,78000
550,960,960,"Windermere town, Florida",12,78050
551,234,0,"Windsor CDP, Florida",12,78110
552,948,649,"Winter Beach CDP, Florida",12,78225
553,13260,13158,"Winter Garden city, Florida",12,78250
554,400,0,"Genesee city, Idaho",16,30160
555,194,0,"Georgetown city, Idaho",16,30340
556,452,0,"Hagerman city, Idaho",16,34300
557,1537,1529,"Gooding city, Idaho",16,32140
558,684,0,"Glenns Ferry city, Idaho",16,31690
559,400,0,"Grace city, Idaho",16,32500
560,198,0,"Grand View city, Idaho",16,32770
561,1527,1525,"Grangeville city, Idaho",16,32950
562,316,0,"Greenleaf city, Idaho",16,33490
563,302,182,"Groveland CDP, Idaho",16,34030
564,3527,3490,"Hailey city, Idaho",16,34390
565,16,0,"Hamer city, Idaho",16,34570
566,430,0,"Hansen city, Idaho",16,34930
567,165,0,"Harrison city, Idaho",16,35200
568,326,210,"Hauser city, Idaho",16,35830
569,100,0,"Hollister city, Idaho",16,38080
570,272,0,"Hazelton city, Idaho",16,36730
571,1165,1130,"Heyburn city, Idaho",16,37360
572,738,693,"Hidden Spring CDP, Idaho",16,37500
573,960,952,"Homedale city, Idaho",16,38170
574,59,0,"Hope city, Idaho",16,38440
575,330,0,"Horseshoe Bend city, Idaho",16,38620
576,48,48,"Huetter city, Idaho",16,39070
577,5429,5429,"Garden City city, Idaho",16,29620
578,395,395,"Bridgewater borough, Pennsylvania",42,08632
579,193,157,"Brisbin borough, Pennsylvania",42,08744
580,4237,4237,"Bristol borough, Pennsylvania",42,08760
581,1631,1631,"Berwyn CDP, Pennsylvania",42,05904
582,136,136,"Bird-in-Hand CDP, Pennsylvania",42,06496
583,404,404,"Blue Ball CDP, Pennsylvania",42,07208
584,1283,1283,"Mountville borough, Pennsylvania",42,52016
585,588,588,"Mount Wolf borough, Pennsylvania",42,52056
586,636,636,"Muhlenberg Park CDP, Pennsylvania",42,52216
587,194,179,"Muir CDP, Pennsylvania",42,52224
588,1139,1139,"Muncy borough, Pennsylvania",42,52264
589,731,403,"Mundys Corner CDP, Pennsylvania",42,52312
590,5825,5825,"Munhall borough, Pennsylvania",42,52320
591,8360,6569,"Murrysville municipality, Pennsylvania",42,52432
592,909,871,"Muse CDP, Pennsylvania",42,52440
593,1981,1981,"Narberth borough, Pennsylvania",42,52664
594,1947,1947,"Brookville borough, Pennsylvania",42,09224
595,1348,1348,"Myerstown borough, Pennsylvania",42,52488
596,5359,5359,"Nanticoke city, Pennsylvania",42,52584
597,1289,1289,"Nanty-Glo borough, Pennsylvania",42,52616
598,33,33,"Naomi CDP, Pennsylvania",42,52632
599,2948,2948,"Nazareth borough, Pennsylvania",42,52808
600,72,0,"Needmore CDP, Pennsylvania",42,52872
601,431,395,"Nemacolin CDP, Pennsylvania",42,52968
602,765,738,"Nescopeck borough, Pennsylvania",42,52984
603,1701,930,"Nesquehoning borough, Pennsylvania",42,53088
604,689,0,"New Beaver borough, Pennsylvania",42,53184
605,154,0,"New Albany borough, Pennsylvania",42,53152
606,264,0,"New Alexandria borough, Pennsylvania",42,53160
607,77,0,"New Baltimore borough, Pennsylvania",42,53168
608,435,0,"New Bedford CDP, Pennsylvania",42,53192
609,379,0,"New Berlin borough, Pennsylvania",42,53200
610,581,578,"New Berlinville CDP, Pennsylvania",42,53208
611,527,0,"New Bethlehem borough, Pennsylvania",42,53248
612,2912,2912,"New Brighton borough, Pennsylvania",42,53288
