,H011001,H011004,NAME,state,place
6191,2444,291,"Bohners Lake CDP, Wisconsin",55,08625
6192,1463,440,"Bonduel village, Wisconsin",55,08725
6193,2753,890,"Boscobel city, Wisconsin",55,08850
6194,183,45,"Boulder Junction CDP, Wisconsin",55,08925
6195,302,108,"Bowler village, Wisconsin",55,09025
6196,1086,320,"Boyceville village, Wisconsin",55,09050
6197,548,121,"Boyd village, Wisconsin",55,09075
6198,2584,553,"Bristol village, Wisconsin",55,09800
6199,867,190,"Brandon village, Wisconsin",55,09300
6200,1887,108,"Brice Prairie CDP, Wisconsin",55,09465
6201,3141,658,"Brillion city, Wisconsin",55,09725
6202,3246,795,"Brodhead city, Wisconsin",55,09925
6203,251,135,"Brokaw village, Wisconsin",55,09975
6204,37407,3871,"Brookfield city, Wisconsin",55,10025
6205,1401,276,"Brooklyn village, Wisconsin",55,10075
6206,11949,2921,"Brown Deer village, Wisconsin",55,10375
6207,2039,289,"Browns Lake CDP, Wisconsin",55,10425
6208,252,67,"Brule CDP, Wisconsin",55,10550
6209,581,88,"Brownsville village, Wisconsin",55,10450
6210,280,57,"Browntown village, Wisconsin",55,10475
6211,779,231,"Bruce village, Wisconsin",55,10500
6212,1023,81,"Buffalo City city, Wisconsin",55,11062
6213,256,32,"Burnett CDP, Wisconsin",55,11250
6214,1841,698,"Butler village, Wisconsin",55,11475
6215,962,117,"Butte des Morts CDP, Wisconsin",55,11500
6216,125,30,"Millston CDP, Wisconsin",55,52025
6217,913,334,"Milltown village, Wisconsin",55,52075
6218,451,246,"Minocqua CDP, Wisconsin",55,53200
6219,5539,1609,"Milton city, Wisconsin",55,52200
6220,576432,317014,"Milwaukee city, Wisconsin",55,53000
6221,2452,663,"Mineral Point city, Wisconsin",55,53100
6222,527,219,"Minong village, Wisconsin",55,53250
6223,1442,266,"Mishicot village, Wisconsin",55,53325
6224,435,292,"Mole Lake CDP, Wisconsin",55,53500
6225,1279,470,"Caraway city, Arkansas",05,11410
6226,2150,776,"Carlisle city, Arkansas",05,11500
6227,213,42,"Caulksville town, Arkansas",05,12190
6228,343,94,"Carthage city, Arkansas",05,11830
6229,171,18,"Casa town, Arkansas",05,11890
6230,342,129,"Cash town, Arkansas",05,11920
6231,1840,800,"Cave City city, Arkansas",05,12280
6232,1729,280,"Cave Springs city, Arkansas",05,12340
6233,1394,251,"Cedarville city, Arkansas",05,12520
6234,388,82,"Center Ridge CDP, Arkansas",05,12790
6235,9502,3243,"Centerton city, Arkansas",05,12820
6236,502,118,"Central City town, Arkansas",05,13120
6237,651,245,"Cherry Valley city, Arkansas",05,13540
6238,2399,604,"Charleston city, Arkansas",05,13300
6239,72,31,"Cherokee City CDP, Arkansas",05,13420
6240,4671,1158,"Cherokee Village city, Arkansas",05,13450
6241,159,51,"Chester town, Arkansas",05,13570
6242,287,72,"Chidester city, Arkansas",05,13750
6243,1645,634,"Clarendon city, Arkansas",05,13990
6244,5088,1097,"El Cerrito CDP, California",06,21810
6245,42092,6337,"El Dorado Hills CDP, California",06,21880
6246,1231,559,"Eldridge CDP, California",06,21894
6247,5453,1248,"El Granada CDP, California",06,21936
6248,1756,290,"Elizabeth Lake CDP, California",06,21964
6249,163,34,"Elk Creek CDP, California",06,22006
6250,152346,39506,"Elk Grove city, California",06,22020
6251,1565,467,"Elkhorn CDP, California",06,22034
6252,29624,12958,"El Paso de Robles (Paso Robles) city, California",06,22300
6253,188,87,"Elmira CDP, California",06,22146
6254,112395,65593,"El Monte city, California",06,22230
6255,330,177,"El Nido CDP, California",06,22286
6256,474,289,"El Portal CDP, California",06,22328
6257,124,50,"El Rancho CDP, California",06,22360
6258,7190,2967,"El Rio CDP, California",06,22370
6259,16578,8401,"El Segundo city, California",06,22412
6260,12620,4791,"El Sobrante CDP (Contra Costa County), California",06,22454
6261,12700,1202,"El Sobrante CDP (Riverside County), California",06,22457
6262,4101,2093,"El Verano CDP, California",06,22510
6263,5486,1169,"Elverta CDP, California",06,22524
6264,58990,19889,"Encinitas city, California",06,22678
6265,4252,379,"Emerald Lake Hills CDP, California",06,22587
6266,10007,6642,"Emeryville city, California",06,22594
6267,4037,1662,"Empire CDP, California",06,22622
6268,141792,70856,"Escondido city, California",06,22804
6269,3108,959,"Esparto CDP, California",06,22846
6270,731,290,"Etna city, California",06,22972
6271,5297,1629,"Eucalyptus Hills CDP, California",06,23000
6272,25308,14057,"Eureka city, California",06,23042
6273,102832,41180,"Fairfield city, California",06,23182
6274,10261,4150,"Exeter city, California",06,23126
6275,3148,203,"Fairbanks Ranch CDP, California",06,23150
6276,7419,2502,"Fairfax town, California",06,23168
6277,535,250,"Fall River Mills CDP, California",06,23532
6278,7117,2035,"Escalon city, California",06,22790
6279,1447,677,"Fairmead CDP, California",06,23210
6280,30482,9444,"Fair Oaks CDP, California",06,23294
6281,9852,2256,"Fairview CDP, California",06,23350
6282,30383,13109,"Fallbrook CDP, California",06,23462
6283,10588,4051,"Farmersville city, California",06,23616
6284,1371,445,"Ferndale city, California",06,23910
6285,207,79,"Farmington CDP, California",06,23630
6286,106,15,"Fellows CDP, California",06,23812
6287,4033,1078,"Felton CDP, California",06,23826
6288,4129,1997,"Fetters Hot Springs-Agua Caliente CDP, California",06,23973
6289,235,61,"Fiddletown CDP, California",06,23980
6290,1046,225,"Kenmare city, North Dakota",38,42020
6291,13,1,"Kief city, North Dakota",38,42660
6292,699,185,"Killdeer city, North Dakota",38,42700
6293,692,118,"Kindred city, North Dakota",38,42780
6294,25,0,"Knox city, North Dakota",38,43260
6295,29,8,"Kramer city, North Dakota",38,43500
6296,354,64,"Kulm city, North Dakota",38,43580
6297,1821,355,"Langdon city, North Dakota",38,44780
6298,672,123,"Lakota city, North Dakota",38,44300
6299,850,200,"LaMoure city, North Dakota",38,44540
6300,38,2,"Landa city, North Dakota",38,44700
6301,98,7,"Lankin city, North Dakota",38,44860
6302,245,30,"Lansford city, North Dakota",38,44900
6303,20,0,"Leal city, North Dakota",38,45460
6304,1308,279,"Larimore city, North Dakota",38,45020
6305,12,0,"Larson CDP, North Dakota",38,45220
6306,30,4,"Lawton city, North Dakota",38,45300
6307,223,36,"Leonard city, North Dakota",38,45980
6308,427,70,"Leeds city, North Dakota",38,45580
6309,80,15,"Lehr city, North Dakota",38,45740
6310,16,3,"Leith city, North Dakota",38,45860
6311,652,138,"Lidgerwood city, North Dakota",38,46460
6312,155,27,"Lignite city, North Dakota",38,46540
6313,2406,57,"Lincoln city, North Dakota",38,46640
6314,1097,228,"Linton city, North Dakota",38,46980
6315,2023,627,"Lisbon city, North Dakota",38,47100
6316,172,27,"Litchville city, North Dakota",38,47140
6317,23,0,"Ludden city, North Dakota",38,48460
6318,194,8,"Logan CDP, North Dakota",38,47540
6319,16,0,"Loma city, North Dakota",38,47660
6320,9,1,"Loraine city, North Dakota",38,48020
6321,31,4,"Luverne city, North Dakota",38,48580
6322,380,105,"McClusky city, North Dakota",38,49020
6323,56,5,"McHenry city, North Dakota",38,49260
6324,27,0,"McLeod CDP, North Dakota",38,49540
6325,349,58,"McVille city, North Dakota",38,49580
6326,382,79,"Maddock city, North Dakota",38,49620
6327,74,19,"Manning CDP, North Dakota",38,50220
6328,154,53,"Makoti city, North Dakota",38,49820
6329,17950,4739,"Mandan city, North Dakota",38,49900
6330,596,465,"Mandaree CDP, North Dakota",38,49980
6331,64,6,"Mantador city, North Dakota",38,50380
6332,360,29,"Manvel city, North Dakota",38,50420
6333,762,30,"Mapleton city, North Dakota",38,50580
6334,133,29,"Marion city, North Dakota",38,50780
6335,136,30,"Marmarth city, North Dakota",38,50860
6336,78,11,"Martin city, North Dakota",38,51060
6337,241,72,"Mount Eaton village, Ohio",39,52682
6338,3468,1608,"Mount Gilead village, Ohio",39,52738
6339,5886,2699,"Mount Healthy city, Ohio",39,52752
6340,3264,1260,"Mount Healthy Heights CDP, Ohio",39,52780
6341,3651,1324,"Mount Orab village, Ohio",39,52906
6342,478,65,"Mount Pleasant village, Ohio",39,52976
6343,627,179,"Mount Victory village, Ohio",39,53144
6344,4672,605,"Mount Repose CDP, Ohio",39,53032
6345,1771,765,"Mount Sterling village, Ohio",39,53046
6346,15576,6975,"Mount Vernon city, Ohio",39,53102
6347,360,117,"Mowrystown village, Ohio",39,53186
6348,3052,694,"Mulberry CDP, Ohio",39,53270
6349,5012,749,"Munroe Falls city, Ohio",39,53312
6350,449,163,"Murray City village, Ohio",39,53410
6351,104,30,"Mutual village, Ohio",39,53480
6352,8592,2663,"Napoleon city, Ohio",39,53550
6353,993,112,"Neffs CDP, Ohio",39,53788
6354,197,51,"Nashville village, Ohio",39,53634
6355,1827,553,"Navarre village, Ohio",39,53690
6356,423,80,"Neapolis CDP, Ohio",39,53718
6357,281,60,"Negley CDP, Ohio",39,53802
6358,251,77,"Bardolph village, Illinois",17,03675
6359,10164,1794,"Barrington village, Illinois",17,03844
6360,1257,350,"Barry city, Illinois",17,03948
6361,595,33,"Bartelso village, Illinois",17,04000
6362,41150,3568,"Bartlett village, Illinois",17,04013
6363,6471,1263,"Bartonville village, Illinois",17,04039
6364,98,19,"Basco village, Illinois",17,04052
6365,25888,4214,"Batavia city, Illinois",17,04078
6366,3557,1124,"Oregon city, Illinois",17,56484
6367,358,56,"Orient city, Illinois",17,56536
6368,1861,244,"Orion village, Illinois",17,56601
6369,18287,5296,"Ottawa city, Illinois",17,56926
6370,7149,1240,"Orland Hills village, Illinois",17,56627
6371,56303,5225,"Orland Park village, Illinois",17,56640
6372,30303,3231,"Oswego village, Illinois",17,56887
6373,126,17,"Otterville town, Illinois",17,56978
6374,239,42,"Owaneco village, Illinois",17,57043
6375,43,3,"Paderborn CDP, Illinois",17,57160
6376,68389,18539,"Palatine village, Illinois",17,57225
6377,1369,271,"Palestine village, Illinois",17,57277
6378,229,30,"Palmer village, Illinois",17,57303
6379,698,214,"Palmyra village, Illinois",17,57329
6380,5731,1494,"Pana city, Illinois",17,57472
6381,11643,511,"Palos Heights city, Illinois",17,57381
6382,17334,3240,"Palos Hills city, Illinois",17,57394
6383,4733,387,"Palos Park village, Illinois",17,57407
6384,343,55,"Panama village, Illinois",17,57498
6385,45,0,"Panola village, Illinois",17,57524
6386,171,19,"Papineau village, Illinois",17,57576
6387,8640,2774,"Paris city, Illinois",17,57628
6388,7570,2787,"Park City city, Illinois",17,57654
6389,584,125,"Patoka village, Illinois",17,58057
6390,199,13,"Parkersburg village, Illinois",17,57693
6391,21546,7064,"Park Forest village, Illinois",17,57732
6392,36988,4609,"Park Ridge city, Illinois",17,57875
6393,2739,558,"Pawnee village, Illinois",17,58174
6394,870,150,"Paw Paw village, Illinois",17,58226
6395,4262,939,"Paxton city, Illinois",17,58239
6396,1026,203,"Payson village, Illinois",17,58265
6397,138,32,"Pearl village, Illinois",17,58343
6398,838,132,"Pearl City village, Illinois",17,58369
6399,111175,44183,"Peoria city, Illinois",17,59000
6400,2195,423,"Pecatonica village, Illinois",17,58408
6401,32052,9432,"Pekin city, Illinois",17,58447
6402,193,34,"Penfield CDP, Illinois",17,58577
6403,6009,2043,"Peoria Heights village, Illinois",17,59026
6404,4142,801,"Peotone village, Illinois",17,59052
6405,970,347,"Percy village, Illinois",17,59104
6406,397,104,"Perry village, Illinois",17,59156
6407,9996,2443,"Peru city, Illinois",17,59234
6408,551,22,"Pesotum village, Illinois",17,59273
6409,2204,794,"Petersburg city, Illinois",17,59312
6410,600,105,"Pierron village, Illinois",17,59709
6411,44,2,"Phillipstown village, Illinois",17,59520
6412,1466,136,"Philo village, Illinois",17,59533
6413,1964,811,"Phoenix village, Illinois",17,59572
6414,3285,890,"Pinckneyville city, Illinois",17,59884
6415,572,70,"Pittsburg village, Illinois",17,60209
6416,4532,272,"Pingree Grove village, Illinois",17,59988
6417,781,187,"Piper City village, Illinois",17,60079
6418,3454,523,"Pistakee Highlands CDP, Illinois",17,60144
6419,10852,2199,"Plano city, Illinois",17,60352
6420,4010,1087,"Pittsfield city, Illinois",17,60222
6421,39472,3379,"Plainfield village, Illinois",17,60287
6422,264,31,"Plainville village, Illinois",17,60339
6423,242,19,"Plattville village, Illinois",17,60391
6424,2621,715,"Springdale town, South Carolina",45,68425
6425,2411,1074,"South Sumter CDP, South Carolina",45,68177
6426,34524,17321,"Spartanburg city, South Carolina",45,68290
6427,2574,1232,"Springdale CDP, South Carolina",45,68380
6428,524,85,"Springfield town, South Carolina",45,68470
6429,173,57,"Starr town, South Carolina",45,68875
6430,859,278,"Startex CDP, South Carolina",45,68920
6431,1380,237,"Stateburg CDP, South Carolina",45,69010
6432,245,39,"Stuckey town, South Carolina",45,70045
6433,1791,412,"Sullivan's Island town, South Carolina",45,70090
6434,38734,17832,"Sumter city, South Carolina",45,70405
6435,1000,382,"Summerton town, South Carolina",45,70225
6436,43074,14675,"Summerville town, South Carolina",45,70270
6437,402,64,"Summit town, South Carolina",45,70315
6438,3837,1458,"Surfside Beach town, South Carolina",45,70585
6439,827,347,"Swansea town, South Carolina",45,70675
6440,180,44,"Sycamore town, South Carolina",45,70900
6441,75,15,"Tatum town, South Carolina",45,71305
6442,21569,6552,"Taylors CDP, South Carolina",45,71395
6443,7620,578,"Tega Cay city, South Carolina",45,71417
6444,4518,1608,"Travelers Rest city, South Carolina",45,72430
6445,113,38,"Tigerville CDP, South Carolina",45,71890
6446,2318,1057,"Timmonsville town, South Carolina",45,71980
6447,743,314,"Turbeville town, South Carolina",45,72745
6448,196,67,"Trenton town, South Carolina",45,72520
6449,93,15,"Troy town, South Carolina",45,72655
6450,88,30,"Ulmer town, South Carolina",45,72880
6451,8250,3730,"Union city, South Carolina",45,73105
6452,1489,577,"Utica CDP, South Carolina",45,73330
6453,5431,2871,"Valley Falls CDP, South Carolina",45,73465
6454,777,262,"Wagener town, South Carolina",45,74050
6455,170,34,"Vance town, South Carolina",45,73510
6456,2092,732,"Varnville town, South Carolina",45,73600
6457,20563,7732,"Wade Hampton CDP, South Carolina",45,73870
6458,4102,1855,"Walhalla city, South Carolina",45,74095
6459,881,230,"Wallace CDP, South Carolina",45,74140
6460,5261,2495,"Walterboro city, South Carolina",45,74275
6461,91,32,"Ward town, South Carolina",45,74590
6462,228,62,"Ware Place CDP, South Carolina",45,74635
6463,2097,847,"Ware Shoals town, South Carolina",45,74680
6464,1233,363,"Warrenville CDP, South Carolina",45,74725
6465,2716,591,"Aledo city, Texas",48,01744
6466,1288,64,"Annetta town, Texas",48,03336
6467,518,29,"Annetta North town, Texas",48,03340
6468,526,36,"Annetta South town, Texas",48,03342
6469,812,145,"Agua Dulce city, Texas",48,01396
6470,504,161,"Alba town, Texas",48,01636
6471,53,8,"Amistad CDP, Texas",48,03096
6472,21,13,"Aguilares CDP, Texas",48,01420
6473,315,54,"Annona town, Texas",48,03360
6474,93,17,"Airport Road Addition CDP, Texas",48,01514
6475,18348,4846,"Alamo city, Texas",48,01576
6476,12341,3651,"Alton city, Texas",48,02212
6477,6718,1648,"Alamo Heights city, Texas",48,01600
6478,15843,5650,"Aldine CDP, Texas",48,01696
6479,490,56,"Alice Acres CDP, Texas",48,01858
6480,84075,14649,"Allen city, Texas",48,01924
6481,8249,1787,"Anna city, Texas",48,03300
6482,342,34,"Alto Bonito Heights CDP, Texas",48,02194
6483,3708,1202,"Alvarado city, Texas",48,02260
6484,24200,9704,"Alvin city, Texas",48,02272
6485,687,175,"Amherst city, Texas",48,03084
6486,18622,5833,"Angleton city, Texas",48,03264
6487,1334,379,"Alvord town, Texas",48,02284
6488,3041,1012,"Anthony town, Texas",48,03432
6489,188814,66630,"Amarillo city, Texas",48,03000
6490,2114,539,"Anahuac city, Texas",48,03144
6491,38118,10868,"Westfield city, Massachusetts",25,76030
6492,28221,10336,"West Springfield Town city, Massachusetts",25,77890
6493,2064,372,"West Wareham CDP, Massachusetts",25,78410
6494,5958,1988,"West Yarmouth CDP, Massachusetts",25,78795
6495,2105,296,"Weweantic CDP, Massachusetts",25,78850
6496,3665,308,"Wilbraham CDP, Massachusetts",25,79705
6497,53283,14452,"Weymouth Town city, Massachusetts",25,78972
6498,2106,269,"White Island Shores CDP, Massachusetts",25,79390
6499,6586,2540,"Whitinsville CDP, Massachusetts",25,79495
6500,2471,812,"Williamstown CDP, Massachusetts",25,79950
6501,22067,1939,"Wilmington CDP, Massachusetts",25,80195
6502,3988,1663,"Winchendon CDP, Massachusetts",25,80370
6503,21051,2681,"Winchester CDP, Massachusetts",25,80545
6504,17445,6700,"Winthrop Town city, Massachusetts",25,81005
6505,37797,12835,"Woburn city, Massachusetts",25,81035
6506,396,121,"Akron village, Michigan",26,00700
6507,772,294,"Woods Hole CDP, Massachusetts",25,81245
6508,168893,89860,"Worcester city, Massachusetts",25,82000
6509,5320,571,"Yarmouth Port CDP, Massachusetts",25,82595
6510,6983,3157,"Albion city, Michigan",26,00980
6511,2674,419,"Almont village, Michigan",26,01660
6512,4097,1058,"Algonac city, Michigan",26,01180
6513,4764,1998,"Allegan city, Michigan",26,01260
6514,28039,3879,"Allen Park city, Michigan",26,01380
6515,10097,3017,"Alpena city, Michigan",26,01740
6516,145,27,"Alpha village, Michigan",26,01800
6517,2053,571,"Auburn city, Michigan",26,04080
6518,248,70,"Applegate village, Michigan",26,03200
6519,1655,272,"Armada village, Michigan",26,03520
6520,1024,198,"Athens village, Michigan",26,03880
6521,605,222,"Addison village, Michigan",26,00380
6522,18532,7963,"Adrian city, Michigan",26,00440
6523,146,19,"Ahmeek village, Michigan",26,00620
6524,738,194,"Alanson village, Michigan",26,00860
6525,328,42,"Advance CDP, Michigan",26,00480
6526,295,68,"Alba CDP, Michigan",26,00900
6527,793,188,"Atlanta CDP, Michigan",26,03920
6528,125,26,"Alden CDP, Michigan",26,01060
6529,13877,6331,"Allendale CDP, Michigan",26,01340
6530,191,36,"Allen village, Michigan",26,01300
6531,7964,3279,"Alma city, Michigan",26,01540
6532,102094,53396,"Ann Arbor city, Michigan",26,03000
6533,490,100,"Ashley village, Michigan",26,03740
6534,283,59,"Amasa CDP, Michigan",26,01960
6535,291,50,"Arcadia CDP, Michigan",26,03300
6536,2470,334,"Argentine CDP, Michigan",26,03400
6537,988,104,"Attica CDP, Michigan",26,04020
6538,1401,242,"Au Sable CDP, Michigan",26,04280
6539,19829,8917,"Auburn Hills city, Michigan",26,04105
6540,870,297,"Au Gres city, Michigan",26,04120
6541,885,214,"Augusta village, Michigan",26,04160
6542,70,4,"Delhi city, Minnesota",27,15544
6543,1060,26,"Dellwood city, Minnesota",27,15616
6544,35,5,"Denham city, Minnesota",27,15670
6545,212,25,"Dennison city, Minnesota",27,15706
6546,192,37,"Dent city, Minnesota",27,15724
6547,4020,908,"Dilworth city, Minnesota",27,15976
6548,8236,2799,"Detroit Lakes city, Minnesota",27,15832
6549,341,71,"Dexter city, Minnesota",27,15886
6550,2614,582,"Dodge Center city, Minnesota",27,15994
6551,42,4,"Donaldson city, Minnesota",27,16030
6552,241,28,"Donnelly city, Minnesota",27,16084
6553,55,5,"Doran city, Minnesota",27,16156
6554,735,71,"Dover city, Minnesota",27,16264
6555,57,2,"Dovray city, Minnesota",27,16300
6556,68,9,"Dundee city, Minnesota",27,17144
6557,79625,28393,"Duluth city, Minnesota",27,17000
6558,679,119,"Fremont village, Wisconsin",55,27800
6559,4194,1097,"French Island CDP, Wisconsin",55,27875
6560,586,220,"Friendship village, Wisconsin",55,27950
6561,253,31,"Genoa village, Wisconsin",55,28625
6562,356,69,"Friesland village, Wisconsin",55,28000
6563,1431,424,"Galesville city, Wisconsin",55,28200
6564,491,109,"Gays Mills village, Wisconsin",55,28450
6565,3020,543,"Genoa City village, Wisconsin",55,28675
6566,19634,3256,"Germantown village, Wisconsin",55,28875
6567,512,58,"Gibbsville CDP, Wisconsin",55,28925
6568,1353,437,"Gillett city, Wisconsin",55,29050
6569,385,94,"Gilman village, Wisconsin",55,29175
